anno,settimana,luogo,tipo_valore,id_valore,orizzonte,valore,target
2024,52,IT,quantile,0.99,1,19.1254982,ILI
2024,52,IT,quantile,0.975,1,18.81362042,ILI
2024,52,IT,quantile,0.95,1,18.29382412,ILI
2024,52,IT,quantile,0.9,1,17.25423153,ILI
2024,52,IT,quantile,0.85,1,16.21463893,ILI
2024,52,IT,quantile,0.8,1,15.17504634,ILI
2024,52,IT,quantile,0.75,1,14.13545374,ILI
2024,52,IT,quantile,0.7,1,13.10520115,ILI
2024,52,IT,quantile,0.65,1,12.07494856,ILI
2024,52,IT,quantile,0.6,1,11.04469596,ILI
2024,52,IT,quantile,0.55,1,10.01444337,ILI
2024,52,IT,quantile,0.5,1,8.984190774,ILI
2024,52,IT,quantile,0.45,1,7.578093219,ILI
2024,52,IT,quantile,0.4,1,6.171995664,ILI
2024,52,IT,quantile,0.35,1,4.76589811,ILI
2024,52,IT,quantile,0.3,1,3.359800555,ILI
2024,52,IT,quantile,0.25,1,1.953703,ILI
2024,52,IT,quantile,0.2,1,1.651227838,ILI
2024,52,IT,quantile,0.15,1,1.348752676,ILI
2024,52,IT,quantile,0.1,1,1.046277514,ILI
2024,52,IT,quantile,0.05,1,0.7438023514,ILI
2024,52,IT,quantile,0.025,1,0.5925647703,ILI
2024,52,IT,quantile,0.01,1,0.5018222217,ILI
2024,52,IT,quantile,0.99,2,14.15524665,ILI
2024,52,IT,quantile,0.975,2,13.84752657,ILI
2024,52,IT,quantile,0.95,2,13.33465979,ILI
2024,52,IT,quantile,0.9,2,12.30892622,ILI
2024,52,IT,quantile,0.85,2,11.28319265,ILI
2024,52,IT,quantile,0.8,2,10.25745907,ILI
2024,52,IT,quantile,0.75,2,9.231725502,ILI
2024,52,IT,quantile,0.7,2,9.187732786,ILI
2024,52,IT,quantile,0.65,2,9.143740069,ILI
2024,52,IT,quantile,0.6,2,9.099747353,ILI
2024,52,IT,quantile,0.55,2,9.055754636,ILI
2024,52,IT,quantile,0.5,2,9.01176192,ILI
2024,52,IT,quantile,0.45,2,8.601672406,ILI
2024,52,IT,quantile,0.4,2,8.191582892,ILI
2024,52,IT,quantile,0.35,2,7.781493378,ILI
2024,52,IT,quantile,0.3,2,7.371403864,ILI
2024,52,IT,quantile,0.25,2,6.96131435,ILI
2024,52,IT,quantile,0.2,2,5.62554851,ILI
2024,52,IT,quantile,0.15,2,4.28978267,ILI
2024,52,IT,quantile,0.1,2,2.95401683,ILI
2024,52,IT,quantile,0.05,2,1.61825099,ILI
2024,52,IT,quantile,0.025,2,0.9503680695,ILI
2024,52,IT,quantile,0.01,2,0.5496383175,ILI
2024,52,IT,quantile,0.99,3,14.42737807,ILI
2024,52,IT,quantile,0.975,3,13.69378598,ILI
2024,52,IT,quantile,0.95,3,12.47113249,ILI
2024,52,IT,quantile,0.9,3,10.02582552,ILI
2024,52,IT,quantile,0.85,3,7.580518554,ILI
2024,52,IT,quantile,0.8,3,5.135211585,ILI
2024,52,IT,quantile,0.75,3,2.689904616,ILI
2024,52,IT,quantile,0.7,3,2.399481612,ILI
2024,52,IT,quantile,0.65,3,2.109058609,ILI
2024,52,IT,quantile,0.6,3,1.818635605,ILI
2024,52,IT,quantile,0.55,3,1.528212601,ILI
2024,52,IT,quantile,0.5,3,1.237789598,ILI
2024,52,IT,quantile,0.45,3,1.028414713,ILI
2024,52,IT,quantile,0.4,3,0.8190398287,ILI
2024,52,IT,quantile,0.35,3,0.6096649442,ILI
2024,52,IT,quantile,0.3,3,0.4002900596,ILI
2024,52,IT,quantile,0.25,3,0.190915175,ILI
2024,52,IT,quantile,0.2,3,0.1907323253,ILI
2024,52,IT,quantile,0.15,3,0.1905494756,ILI
2024,52,IT,quantile,0.1,3,0.1903666258,ILI
2024,52,IT,quantile,0.05,3,0.1901837761,ILI
2024,52,IT,quantile,0.025,3,0.1900923512,ILI
2024,52,IT,quantile,0.01,3,0.1900374963,ILI
2024,52,IT,quantile,0.99,4,9.269893984,ILI
2024,52,IT,quantile,0.975,4,8.771010362,ILI
2024,52,IT,quantile,0.95,4,7.93953766,ILI
2024,52,IT,quantile,0.9,4,6.276592255,ILI
2024,52,IT,quantile,0.85,4,4.61364685,ILI
2024,52,IT,quantile,0.8,4,2.950701446,ILI
2024,52,IT,quantile,0.75,4,1.287756041,ILI
2024,52,IT,quantile,0.7,4,1.286338247,ILI
2024,52,IT,quantile,0.65,4,1.284920453,ILI
2024,52,IT,quantile,0.6,4,1.283502659,ILI
2024,52,IT,quantile,0.55,4,1.282084865,ILI
2024,52,IT,quantile,0.5,4,1.280667071,ILI
2024,52,IT,quantile,0.45,4,1.152034803,ILI
2024,52,IT,quantile,0.4,4,1.023402534,ILI
2024,52,IT,quantile,0.35,4,0.8947702656,ILI
2024,52,IT,quantile,0.3,4,0.7661379971,ILI
2024,52,IT,quantile,0.25,4,0.6375057285,ILI
2024,52,IT,quantile,0.2,4,0.5944338822,ILI
2024,52,IT,quantile,0.15,4,0.5513620359,ILI
2024,52,IT,quantile,0.1,4,0.5082901895,ILI
2024,52,IT,quantile,0.05,4,0.4652183432,ILI
2024,52,IT,quantile,0.025,4,0.44368242,ILI
2024,52,IT,quantile,0.01,4,0.4307608661,ILI
