anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,865,199109,4.34435409750438,ILI
2024,43,833,199109,4.18363810777012,ILI
2024,44,869,200569,4.33267354376798,ILI
2024,45,1072,200569,5.34479406089675,ILI
2024,46,1417,200569,7.06490035848012,ILI
2024,47,1546,200569,7.70807053931565,ILI
2024,48,1693,197826,8.55802573979153,ILI
2024,49,1789,195409,9.15515662021708,ILI
2024,50,1706,180763,9.43777211044296,ILI
2024,51,1565,152437,10.2665363396026,ILI
2024,52,1137,103883,10.945005438811,ILI
