anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,13519,2257586,5.98825471100547,ILI
2024,43,13302,2265119,5.8725391469499,ILI
2024,44,12791,2286804,5.59339584852921,ILI
2024,45,15948,2321630,6.86931164742013,ILI
2024,46,17493,2344774,7.46042049255067,ILI
2024,47,19078,2355194,8.10039427749901,ILI
2024,48,20177,2342279,8.61425987254294,ILI
2024,49,21401,2344273,9.12905621486917,ILI
2024,50,24030,2344881,10.24785479519,ILI
2024,51,25102,2324623,10.7983100915718,ILI
2024,52,23805,2251650,10.5722470188528,ILI
2025,1,28216,2268412,12.4386575278212,ILI
2025,2,34792,2314715,15.0307921277566,ILI
2025,3,36729,2277276,16.1284798153583,ILI
2025,4,38957,2219070,17.555552551294,ILI
2025,5,35715,2108133,16.9415307288487,ILI
2025,6,25979,1757956,14.7779580376301,ILI
