anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,258,159163,1.62097975031886,ILI
2024,43,357,159163,2.24298360799935,ILI
2024,44,406,160745,2.52573952533516,ILI
2024,45,722,160745,4.49158605244331,ILI
2024,46,820,159129,5.15305192642447,ILI
2024,47,933,159129,5.86316761872443,ILI
2024,48,1010,157617,6.40793823001326,ILI
2024,49,1133,157513,7.19305708100284,ILI
2024,50,1279,156762,8.1588650310662,ILI
2024,51,1556,148984,10.4440745314933,ILI
2024,52,1623,140997,11.5108832102811,ILI
2025,01,1619,118006,13.7196413741674,ILI
