anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,352,83165,4.232549750496,ILI
2024,43,330,83165,3.96801539109,ILI
2024,44,308,83165,3.703481031684,ILI
2024,45,434,83165,5.21854145373655,ILI
2024,46,511,83165,6.14441171165755,ILI
2024,47,531,83165,6.38489749293573,ILI
2024,48,534,81360,6.56342182890855,ILI
2024,49,601,80050,7.50780762023735,ILI
2024,50,633,78260,8.08842320470228,ILI
2024,51,765,75562,10.1241364707128,ILI
2024,52,796,68463,11.6267180812994,ILI
2025,1,855,65398,13.0737943056363,ILI
2025,2,802,51658,15.5251848697201,ILI
