anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,100,30528,3.27568134171908,ILI
2024,43,92,31028,2.9650638133299,ILI
2024,44,77,29184,2.63843201754386,ILI
2024,45,78,29184,2.67269736842105,ILI
2024,46,181,33478,5.40653563534261,ILI
2024,47,260,36972,7.0323488045007,ILI
2024,48,260,38143,6.81645387095929,ILI
2024,49,258,36949,6.98259763457739,ILI
2024,50,315,37032,8.50615683732988,ILI
2024,51,310,37381,8.29298306626361,ILI
2024,52,175,38950,4.49293966623877,ILI
2025,1,226,40644,5.56047633106978,ILI
2025,2,437,43161,10.1248812585436,ILI
2025,3,558,43078,12.9532475973815,ILI
2025,4,652,37232,17.5118177911474,ILI
