anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,13463,2243389,6.00118838061522,ILI
2024,43,13248,2250922,5.88558821673963,ILI
2024,44,12721,2269477,5.60525618898099,ILI
2024,45,15830,2302417,6.87538356431524,ILI
2024,46,17381,2329064,7.46265452559483,ILI
2024,47,18945,2336178,8.10939919817754,ILI
2024,48,19997,2317725,8.62785705810655,ILI
2024,49,21086,2315636,9.10592165608066,ILI
2024,50,23355,2299873,10.1549085536462,ILI
2024,51,24283,2265528,10.7184726915757,ILI
2024,52,22666,2175276,10.419827185148,ILI
2025,1,26332,2156982,12.2077977470373,ILI
2025,2,30588,2118169,14.4407740836543,ILI
2025,3,27063,1802553,15.0137055609461,ILI
