anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,13656,2283566,5.9801205658168,ILI
2024,43,13434,2286244,5.87601323393304,ILI
2024,44,12905,2303409,5.60256558865577,ILI
2024,45,16049,2336204,6.86969117422965,ILI
2024,46,17615,2361835,7.45818399676523,ILI
2024,47,19192,2372255,8.09019266478519,ILI
2024,48,20332,2361649,8.60923871413576,ILI
2024,49,21565,2366564,9.11236712803879,ILI
2024,50,24299,2366109,10.2696029641914,ILI
2024,51,25439,2350531,10.8226609221491,ILI
2024,52,24220,2279432,10.6254540604852,ILI
2025,1,28779,2300970,12.5073338635445,ILI
2025,2,35573,2355496,15.1021271103835,ILI
2025,3,38019,2341729,16.2354397114269,ILI
2025,4,40831,2321376,17.5891367878362,ILI
2025,5,39073,2297151,17.009330252996,ILI
2025,6,33915,2230592,15.2044838320948,ILI
2025,7,30534,2164571,14.1062593927388,ILI
2025,8,25955,2036410,12.7454687415599,ILI
2025,9,18816,1721116,10.9324415088814,ILI
