anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,4746,516799,9.18345430234966,ILI
2024,43,4476,515118,8.68927119611429,ILI
2024,44,4299,521284,8.2469440842228,ILI
2024,45,4973,523768,9.49466175864123,ILI
2024,46,5079,522954,9.71213529297032,ILI
2024,47,5338,523138,10.2038085552952,ILI
2024,48,5430,505522,10.7413722844901,ILI
2024,49,5456,493413,11.0576737945697,ILI
2024,50,5691,481751,11.8131565891923,ILI
2024,51,5461,463102,11.7922185609218,ILI
2024,52,4093,404779,10.1116905768333,ILI
2025,01,3911,351355,11.131192099159,ILI
