anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,139,46562,2.98526695588677,ILI
2024,43,211,46562,4.53159228555474,ILI
2024,44,220,46562,4.72488295176324,ILI
2024,45,299,46546,6.42375284664633,ILI
2024,46,276,49181,5.61192330371485,ILI
2024,47,359,47662,7.53220595023289,ILI
2024,48,527,49395,10.6690960623545,ILI
2024,49,552,49589,11.131500937708,ILI
2024,50,768,43733,17.5611094596758,ILI
2024,51,809,41604,19.4452456494568,ILI
2024,52,888,41557,21.368241210867,ILI
2025,1,839,33454,25.0792132480421,ILI
2025,2,316,18496,17.0847750865052,ILI
