anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,100,30528,3.27568134171908,ILI
2024,43,92,31028,2.9650638133299,ILI
2024,44,77,29184,2.63843201754386,ILI
2024,45,78,29184,2.67269736842105,ILI
2024,46,181,33478,5.40653563534261,ILI
2024,47,260,36972,7.0323488045007,ILI
2024,48,260,38143,6.81645387095929,ILI
2024,49,258,36949,6.98259763457739,ILI
2024,50,315,37032,8.50615683732988,ILI
2024,51,310,37381,8.29298306626361,ILI
2024,52,175,37779,4.63220307578284,ILI
2025,1,222,37971,5.84656711701035,ILI
2025,2,395,39060,10.1126472094214,ILI
2025,3,421,31444,13.3888818216512,ILI
