anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,13681,2297726,5.95414770951802,ILI
2024,43,13488,2303983,5.85420986179151,ILI
2024,44,12916,2319995,5.56725337770124,ILI
2024,45,16068,2353424,6.82749899720577,ILI
2024,46,17626,2378837,7.40950304707721,ILI
2024,47,19221,2389144,8.04514085379533,ILI
2024,48,20382,2382506,8.55485778419865,ILI
2024,49,21629,2387416,9.05958576134197,ILI
2024,50,24361,2388679,10.1985239540348,ILI
2024,51,25514,2372520,10.7539662468599,ILI
2024,52,24320,2306791,10.5427843267986,ILI
2025,1,28932,2332941,12.4015137973914,ILI
2025,2,35753,2386012,14.9844175134073,ILI
2025,3,38295,2378811,16.098378559709,ILI
2025,4,41301,2369742,17.4284795560023,ILI
2025,5,39952,2365257,16.8911877229409,ILI
2025,6,35863,2342344,15.3107314724054,ILI
2025,7,33283,2328614,14.2930515748853,ILI
2025,8,30389,2319184,13.1033156489524,ILI
2025,9,26069,2300489,11.3319385574111,ILI
2025,10,22326,2268148,9.84327301393031,ILI
2025,11,19330,2240438,8.62777724712757,ILI
2025,12,16392,2197246,7.46024796495249,ILI
2025,13,14621,2122622,6.88817886557286,ILI
2025,14,12202,1997456,6.1087703558927,ILI
2025,15,9704,1684170,5.76188864544553,ILI
