anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,351,182523,1.92304531483703,ILI
2024,43,466,181166,2.57222657673073,ILI
2024,44,441,179482,2.45707090404609,ILI
2024,45,755,179482,4.20654996044172,ILI
2024,46,891,179482,4.96428611225638,ILI
2024,47,1001,179482,5.57716094093001,ILI
2024,48,1101,179482,6.13431987608785,ILI
2024,49,1237,179482,6.89205602790252,ILI
2024,50,1528,180990,8.44245538427537,ILI
2024,51,1894,180990,10.4646665561633,ILI
2024,52,2060,179491,11.4768985631592,ILI
2025,1,2470,180990,13.6471628266755,ILI
2025,2,2882,180723,15.9470570984324,ILI
2025,3,3531,179212,19.7029216793518,ILI
2025,4,3585,179212,20.0042407874473,ILI
2025,5,3324,177398,18.7375280442846,ILI
2025,6,2940,153653,19.1340227655822,ILI
2025,7,2681,140561,19.0735694822888,ILI
2025,8,1111,86400,12.8587962962963,ILI
