anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,13519,2255404,5.99404807298382,ILI
2024,43,13302,2262937,5.87820164679794,ILI
2024,44,12791,2284622,5.59873799692028,ILI
2024,45,15948,2319565,6.87542707361079,ILI
2024,46,17493,2344079,7.4626324454082,ILI
2024,47,19078,2354499,8.10278534839046,ILI
2024,48,20173,2339580,8.62248779695501,ILI
2024,49,21393,2341574,9.13616225667009,ILI
2024,50,23936,2338552,10.2353935255662,ILI
2024,51,24972,2316810,10.778613697282,ILI
2024,52,23597,2238388,10.5419614472558,ILI
2025,1,27976,2250458,12.4312473283216,ILI
2025,2,33925,2286412,14.8376583048025,ILI
2025,3,35462,2229140,15.9083772217088,ILI
2025,4,36714,2115409,17.3555090292232,ILI
2025,5,29816,1808291,16.4884965970632,ILI
