anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,4918,538456,9.1335225162316,ILI
2024,43,4607,532459,8.65230937968933,ILI
2024,44,4444,538625,8.25063819911813,ILI
2024,45,5173,541747,9.54873769490186,ILI
2024,46,5283,541851,9.74991279890597,ILI
2024,47,5517,544035,10.1408916705727,ILI
2024,48,5758,535877,10.7450030510733,ILI
2024,49,5944,535545,11.0989739424325,ILI
2024,50,6462,533983,12.1015088495327,ILI
2024,51,6593,536057,12.2990652113488,ILI
2024,52,5739,500607,11.4640826037191,ILI
2025,1,6703,511036,13.1164927715464,ILI
2025,2,8585,539514,15.9124693705817,ILI
2025,3,9268,537215,17.2519382370187,ILI
2025,4,9599,521911,18.3920246938654,ILI
2025,5,9390,517755,18.1359909609758,ILI
2025,6,8028,490488,16.3673729020894,ILI
2025,7,6881,475800,14.4619588062211,ILI
2025,8,5762,443269,12.9988787846657,ILI
2025,9,4049,368207,10.9965318421431,ILI
