anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,4918,539988,9.10760979873627,ILI
2024,43,4607,533998,8.62737313622898,ILI
2024,44,4444,540164,8.22713101946816,ILI
2024,45,5173,543286,9.52168839248573,ILI
2024,46,5283,543390,9.72229890134158,ILI
2024,47,5517,545567,10.1124151570751,ILI
2024,48,5767,539134,10.6967841019116,ILI
2024,49,5954,538802,11.0504415351094,ILI
2024,50,6470,537240,12.0430347703075,ILI
2024,51,6604,539314,12.2451855505327,ILI
2024,52,5750,506620,11.3497295803561,ILI
2025,1,6736,517785,13.0092606004423,ILI
2025,2,8627,546263,15.7927591654569,ILI
2025,3,9302,540952,17.1956107011343,ILI
2025,4,9653,526724,18.3264859774759,ILI
2025,5,9569,526854,18.1625269998899,ILI
2025,6,8322,506852,16.418994104788,ILI
2025,7,7194,495755,14.5112000887535,ILI
2025,8,6411,478174,13.4072534265769,ILI
2025,9,4968,445395,11.154144074361,ILI
2025,10,3120,365120,8.54513584574934,ILI
