anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,13701,2303418,5.94811710249725,ILI
2024,43,13508,2309675,5.84844188035113,ILI
2024,44,12926,2325832,5.55758111505904,ILI
2024,45,16089,2359261,6.81950831213672,ILI
2024,46,17646,2384956,7.39887863759331,ILI
2024,47,19236,2395263,8.03085089194798,ILI
2024,48,20400,2386881,8.54671850000063,ILI
2024,49,21637,2391927,9.04584462652915,ILI
2024,50,24376,2393190,10.1855682164809,ILI
2024,51,25545,2378387,10.7404724294238,ILI
2024,52,24340,2312549,10.5251823853246,ILI
2025,1,28972,2342169,12.3697307922699,ILI
2025,2,35812,2395371,14.9505024482638,ILI
2025,3,38365,2390170,16.0511595409532,ILI
2025,4,41370,2381102,17.3743081984728,ILI
2025,5,40006,2378046,16.8230555674701,ILI
2025,6,36009,2360177,15.2569065794642,ILI
2025,7,33438,2349010,14.2349330143337,ILI
2025,8,30591,2341299,13.065823715809,ILI
2025,9,26321,2326281,11.3146262209939,ILI
2025,10,22514,2299121,9.79243806654804,ILI
2025,11,19755,2280533,8.66244864687334,ILI
2025,12,16885,2254620,7.48906689375593,ILI
2025,13,15255,2210497,6.90116295113723,ILI
2025,14,13103,2138740,6.12650439043549,ILI
2025,15,11821,2054487,5.75374777255831,ILI
2025,16,8909,1822090,4.88944014840101,ILI
2025,17,5706,1521101,3.75123019444468,ILI
