anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,1167,173329,6.73286062920804,ILI
2024,43,1146,172610,6.63924453971381,ILI
2024,44,977,171172,5.70770920477648,ILI
2024,45,1368,176509,7.75031301520036,ILI
2024,46,1420,180976,7.84634426664309,ILI
2024,47,1522,181345,8.39284237227384,ILI
2024,48,1485,177221,8.37936813357333,ILI
2024,49,1730,178066,9.71549874765536,ILI
2024,50,1788,175496,10.1882663992342,ILI
2024,51,1646,168872,9.74702733431238,ILI
2024,52,1540,158098,9.7407936849296,ILI
2025,1,1483,158633,9.34862229170475,ILI
2025,2,1715,141982,12.0789959290614,ILI
