anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,13666,2294471,5.95605697348103,ILI
2024,43,13455,2298741,5.85320399296833,ILI
2024,44,12913,2316605,5.5741052099948,ILI
2024,45,16059,2349400,6.83536222014131,ILI
2024,46,17624,2374789,7.42129090205488,ILI
2024,47,19195,2383096,8.05464823909738,ILI
2024,48,20348,2374512,8.56933972117218,ILI
2024,49,21582,2379427,9.07025094697169,ILI
2024,50,24319,2380681,10.2151443221498,ILI
2024,51,25473,2365775,10.7672961291754,ILI
2024,52,24272,2300084,10.5526580768355,ILI
2025,1,28870,2324691,12.4188548069399,ILI
2025,2,35694,2378152,15.0091331420363,ILI
2025,3,38187,2366045,16.1395915969476,ILI
2025,4,41142,2355429,17.46688182917,ILI
2025,5,39829,2352068,16.933609062323,ILI
2025,6,35139,2314067,15.1849535903671,ILI
2025,7,32574,2294962,14.1936990677841,ILI
2025,8,29328,2267388,12.934707249046,ILI
2025,9,24971,2230289,11.1963068463325,ILI
2025,10,20826,2142510,9.72037470070151,ILI
2025,11,16732,2006075,8.3406652293658,ILI
2025,12,11926,1632603,7.30489898646517,ILI
