anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,1167,173329,6.73286062920804,ILI
2024,43,1146,172610,6.63924453971381,ILI
2024,44,977,171172,5.70770920477648,ILI
2024,45,1368,176509,7.75031301520036,ILI
2024,46,1420,180976,7.84634426664309,ILI
2024,47,1522,181345,8.39284237227384,ILI
2024,48,1485,177221,8.37936813357333,ILI
2024,49,1730,178066,9.71549874765536,ILI
2024,50,1795,176956,10.14376455164,ILI
2024,51,1671,174276,9.58823934448805,ILI
2024,52,1607,165726,9.69672833472116,ILI
2025,1,1627,169009,9.62670627008029,ILI
2025,2,2133,170227,12.530327151392,ILI
2025,3,2630,159490,16.4900620728572,ILI
2025,4,2813,144532,19.4628179226746,ILI
