anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,1013,154457,6.5584596360152,ILI
2024,43,1084,157091,6.9004589696418,ILI
2024,44,1188,156746,7.57914077552218,ILI
2024,45,1386,159700,8.67877269881027,ILI
2024,46,1483,159700,9.28616155291171,ILI
2024,47,1546,156554,9.87518683649092,ILI
2024,48,1662,152219,10.9184792962771,ILI
2024,49,1626,148299,10.9643355653106,ILI
2024,50,1566,140770,11.1245293741564,ILI
2024,51,1550,134985,11.4827573434085,ILI
2024,52,1413,124615,11.3389238855675,ILI
2025,01,1785,105808,16.8701799485861,ILI
