anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,865,199109,4.34435409750438,ILI
2024,43,833,199109,4.18363810777012,ILI
2024,44,869,200569,4.33267354376798,ILI
2024,45,1072,200569,5.34479406089675,ILI
2024,46,1417,200569,7.06490035848012,ILI
2024,47,1546,200569,7.70807053931565,ILI
2024,48,1702,201322,8.45411827818122,ILI
2024,49,1841,199822,9.21319974777552,ILI
2024,50,1863,195269,9.54068490134123,ILI
2024,51,1960,192142,10.2007889998022,ILI
2024,52,2085,190442,10.9482152046292,ILI
2025,1,2435,189612,12.8420142185094,ILI
2025,2,2931,186718,15.6974689103354,ILI
2025,3,2523,169680,14.8691654879774,ILI
2025,4,2252,138037,16.3144664111796,ILI
