anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,13287,2221260,5.98174009346047,ILI
2024,43,13098,2231110,5.87062045349624,ILI
2024,44,12581,2251214,5.58854022762829,ILI
2024,45,15603,2280854,6.8408587309841,ILI
2024,46,17156,2305137,7.44250775550434,ILI
2024,47,18721,2311633,8.09860388738178,ILI
2024,48,19616,2280355,8.60216939906287,ILI
2024,49,20459,2258395,9.05908842341574,ILI
2024,50,21946,2209589,9.93216385490695,ILI
2024,51,22093,2098460,10.5281968681795,ILI
2024,52,19291,1929984,9.99541965114737,ILI
2025,1,19600,1691452,11.5876773328478,ILI
