anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,902,169757,5.31347750019145,ILI
2024,43,1017,168912,6.02088661551577,ILI
2024,44,969,182451,5.31101501224986,ILI
2024,45,1158,190132,6.09050554351714,ILI
2024,46,1384,201464,6.86971369574713,ILI
2024,47,1509,211861,7.12259453132006,ILI
2024,48,1461,209224,6.98294650709288,ILI
2024,49,1536,211565,7.26018008649824,ILI
2024,50,1695,211565,8.01172216576466,ILI
2024,51,1683,208868,8.05772066568359,ILI
2024,52,1295,201264,6.43433500278242,ILI
2025,1,1486,200691,7.40441773671963,ILI
2025,2,2228,204813,10.8782157382588,ILI
2025,3,2472,204813,12.0695463666857,ILI
2025,4,2935,204813,14.3301450591515,ILI
2025,5,2833,201252,14.0768787390933,ILI
2025,6,2379,195475,12.1703542652513,ILI
2025,7,2316,190530,12.1555660525901,ILI
2025,8,1993,181512,10.9799903036714,ILI
2025,9,1652,153646,10.7519883368262,ILI
