anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,860,163596,5.25685224577618,ILI
2024,43,975,162751,5.99074660063533,ILI
2024,44,930,179224,5.1890371825202,ILI
2024,45,1105,186905,5.91209437949761,ILI
2024,46,1328,198408,6.6932784968348,ILI
2024,47,1446,208805,6.9251215248677,ILI
2024,48,1412,206168,6.84878351635559,ILI
2024,49,1494,208509,7.16515833848899,ILI
2024,50,1629,208509,7.81261240521992,ILI
2024,51,1622,202375,8.01482396541075,ILI
2024,52,1239,195397,6.34093665716464,ILI
2025,1,1372,191991,7.14616830997286,ILI
2025,2,2029,193320,10.4955514173391,ILI
2025,3,2192,187598,11.6845595368821,ILI
2025,4,2176,158992,13.6862232061991,ILI
