anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,4918,547411,8.98410883230333,ILI
2024,43,4613,543006,8.49530207769343,ILI
2024,44,4448,550078,8.08612596759005,ILI
2024,45,5180,553200,9.36370209689082,ILI
2024,46,5287,553062,9.55950689072835,ILI
2024,47,5517,553133,9.97409303006691,ILI
2024,48,5767,546997,10.5430194315508,ILI
2024,49,5954,546665,10.8914966204165,ILI
2024,50,6473,546812,11.8377065609387,ILI
2024,51,6604,547177,12.069220745755,ILI
2024,52,5764,517135,11.1460256992855,ILI
2025,1,6753,528491,12.7778902573554,ILI
2025,2,8649,557157,15.5234520969852,ILI
2025,3,9338,553163,16.8811001458883,ILI
2025,4,9724,542665,17.9189739526227,ILI
2025,5,9635,542951,17.7456160869029,ILI
2025,6,8377,524682,15.9658612264191,ILI
2025,7,7517,521059,14.4263893340294,ILI
2025,8,6826,515405,13.2439537839175,ILI
2025,9,5703,503006,11.3378369244104,ILI
2025,10,4512,489142,9.22431522952435,ILI
2025,11,3803,471272,8.06964979884228,ILI
2025,12,2855,377622,7.56047052343349,ILI
