anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,860,163596,5.25685224577618,ILI
2024,43,975,162751,5.99074660063533,ILI
2024,44,930,179224,5.1890371825202,ILI
2024,45,1105,186905,5.91209437949761,ILI
2024,46,1328,198408,6.6932784968348,ILI
2024,47,1459,208805,6.98738057038864,ILI
2024,48,1412,206168,6.84878351635559,ILI
2024,49,1494,208509,7.16515833848899,ILI
2024,50,1629,208509,7.81261240521992,ILI
2024,51,1627,204246,7.96588427680346,ILI
2024,52,1247,197268,6.32134963602814,ILI
2025,1,1410,195026,7.229805256735,ILI
2025,2,2083,196355,10.6083369407451,ILI
2025,3,2264,192397,11.7673352495101,ILI
2025,4,2565,185091,13.8580482033162,ILI
2025,5,2256,164851,13.6850853194703,ILI
