anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,13656,2291226,5.96012789659335,ILI
2024,43,13434,2293910,5.8563762309768,ILI
2024,44,12905,2311981,5.5817932759828,ILI
2024,45,16049,2344776,6.84457705128336,ILI
2024,46,17615,2370165,7.43197203570216,ILI
2024,47,19192,2380058,8.06366903663692,ILI
2024,48,20341,2371474,8.57736580708876,ILI
2024,49,21575,2376389,9.07890080285677,ILI
2024,50,24307,2375934,10.2305030358587,ILI
2024,51,25460,2361484,10.7813561302977,ILI
2024,52,24260,2295046,10.570594227741,ILI
2025,1,28853,2319653,12.4384983443644,ILI
2025,2,35666,2373114,15.0291979230665,ILI
2025,3,38160,2361007,16.1625950283078,ILI
2025,4,41074,2345964,17.5083675623326,ILI
2025,5,39769,2341619,16.9835485619138,ILI
2025,6,35061,2301245,15.2356659112785,ILI
2025,7,32438,2277142,14.245049276681,ILI
2025,8,29184,2239789,13.0297987890824,ILI
2025,9,24290,2163621,11.2265503061765,ILI
2025,10,19395,1994494,9.7242709178368,ILI
2025,11,13285,1619212,8.20460816742959,ILI
