anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,270,163157,1.65484778464914,ILI
2024,43,362,163157,2.21872184460366,ILI
2024,44,413,163190,2.53079232796127,ILI
2024,45,712,163190,4.36301243948771,ILI
2024,46,844,163190,5.17188553220173,ILI
2024,47,951,163190,5.82756296341688,ILI
2024,48,1036,163190,6.34842821251302,ILI
2024,49,1163,163190,7.12666217292726,ILI
2024,50,1380,163200,8.45588235294118,ILI
2024,51,1697,161933,10.4796428152384,ILI
2024,52,1834,160545,11.4235884020057,ILI
2025,1,2162,157426,13.7334366623048,ILI
2025,2,2234,138715,16.1049634141946,ILI
2025,3,1576,107079,14.7181053241065,ILI
