anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,1167,174828,6.67513212986478,ILI
2024,43,1146,172610,6.63924453971381,ILI
2024,44,977,171172,5.70770920477648,ILI
2024,45,1368,176509,7.75031301520036,ILI
2024,46,1420,180976,7.84634426664309,ILI
2024,47,1522,181345,8.39284237227384,ILI
2024,48,1485,177221,8.37936813357333,ILI
2024,49,1770,180649,9.79800607808513,ILI
2024,50,1880,181234,10.3733295077083,ILI
2024,51,1745,179093,9.7435410652566,ILI
2024,52,1681,170543,9.85675166966689,ILI
2025,1,1809,175384,10.3145098754732,ILI
2025,2,2327,179401,12.9709421909577,ILI
2025,3,3021,177580,17.0120509066336,ILI
2025,4,3633,180882,20.0849172388629,ILI
2025,5,3534,179380,19.7011929981046,ILI
2025,6,3058,173716,17.6034447028483,ILI
2025,7,2542,163299,15.5665374558326,ILI
2025,8,2130,155222,13.7222816353352,ILI
2025,9,1610,139303,11.5575400386208,ILI
