anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,13237,2212916,5.98170016394658,ILI
2024,43,13053,2220222,5.87914181554818,ILI
2024,44,12532,2238713,5.59785912709668,ILI
2024,45,15535,2268311,6.84870813570097,ILI
2024,46,17083,2295761,7.44110558546817,ILI
2024,47,18625,2299038,8.10121450798117,ILI
2024,48,19405,2250940,8.62084284787689,ILI
2024,49,20147,2215342,9.09430688354214,ILI
2024,50,21046,2115099,9.95036166155816,ILI
2024,51,19779,1877082,10.5370996045991,ILI
2024,52,14137,1431535,9.87541345478804,ILI
