anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,4888,534426,9.14626159655406,ILI
2024,43,4598,530428,8.66847149848801,ILI
2024,44,4425,536594,8.24645821608143,ILI
2024,45,5173,541747,9.54873769490186,ILI
2024,46,5263,540933,9.7294859067574,ILI
2024,47,5500,543117,10.1267314409234,ILI
2024,48,5741,534959,10.7316635480476,ILI
2024,49,5924,534627,11.080622564891,ILI
2024,50,6436,533065,12.073574517179,ILI
2024,51,6526,533948,12.2221639560407,ILI
2024,52,5636,496467,11.3522147494194,ILI
2025,1,6578,506896,12.9770209273697,ILI
2025,2,8438,533848,15.8059972126898,ILI
2025,3,9072,531549,17.0671001168284,ILI
2025,4,9404,514629,18.2733580890311,ILI
2025,5,9201,508894,18.0803860921921,ILI
2025,6,7736,470447,16.4439352360627,ILI
2025,7,6303,440052,14.3233072455073,ILI
2025,8,4667,357499,13.0545819708587,ILI
