anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,1016,155481,6.53456049292196,ILI
2024,43,1087,158115,6.87474306675521,ILI
2024,44,1190,157770,7.54262534068581,ILI
2024,45,1394,160724,8.67325352778676,ILI
2024,46,1487,160724,9.2518852193823,ILI
2024,47,1565,158196,9.89279122101697,ILI
2024,48,1694,155869,10.8681007769345,ILI
2024,49,1656,153461,10.7910153068206,ILI
2024,50,1970,153461,12.8371377744183,ILI
2024,51,1983,151668,13.074610333096,ILI
2024,52,1948,148892,13.0833087069822,ILI
2025,1,2542,149184,17.0393607893608,ILI
2025,2,2577,145158,17.7530690695656,ILI
2025,3,2530,138730,18.2368629712391,ILI
2025,4,2348,108198,21.7009556553726,ILI
