anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,1013,154457,6.5584596360152,ILI
2024,43,1084,157091,6.9004589696418,ILI
2024,44,1188,156746,7.57914077552218,ILI
2024,45,1386,159700,8.67877269881027,ILI
2024,46,1483,159700,9.28616155291171,ILI
2024,47,1557,157172,9.9063446415392,ILI
2024,48,1673,153595,10.8922816497933,ILI
2024,49,1643,151187,10.8673364773426,ILI
2024,50,1887,148276,12.7262672313793,ILI
2024,51,1881,143492,13.1087447383826,ILI
2024,52,1859,137345,13.5352579271178,ILI
2025,1,2370,133192,17.7938614931828,ILI
2025,2,1995,102725,19.4207836456559,ILI
