anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,13425,2234632,6.0077005967873,ILI
2024,43,13199,2242165,5.88672109322909,ILI
2024,44,12673,2260720,5.60573622562723,ILI
2024,45,15753,2291256,6.87526841173575,ILI
2024,46,17303,2317903,7.46493705733156,ILI
2024,47,18840,2325017,8.10316655749184,ILI
2024,48,19809,2299464,8.61461627579297,ILI
2024,49,20858,2292418,9.09868968050329,ILI
2024,50,22881,2263045,10.1107136623443,ILI
2024,51,23497,2201127,10.6749860412416,ILI
2024,52,21531,2079505,10.3539063382872,ILI
2025,1,24458,2019333,12.1119201241202,ILI
2025,2,23896,1675010,14.2661834854717,ILI
