anno,settimana,incidenza,target
2024,46,0.0652,ILI+_FLU_B
2024,47,0.077,ILI+_FLU_B
2024,48,0.155,ILI+_FLU_B
2024,49,0.2024,ILI+_FLU_B
2024,50,0.3659,ILI+_FLU_B
2024,51,0.5675,ILI+_FLU_B
2024,52,0.7923,ILI+_FLU_B
2025,1,1.0374,ILI+_FLU_B
2025,2,1.3362,ILI+_FLU_B
