anno,settimana,incidenza,target
2024,46,0.0629,ILI+_FLU_B
2024,47,0.0899,ILI+_FLU_B
2024,48,0.1532,ILI+_FLU_B
2024,49,0.1968,ILI+_FLU_B
2024,50,0.3605,ILI+_FLU_B
2024,51,0.5908,ILI+_FLU_B
2024,52,0.7926,ILI+_FLU_B
2025,1,1.0674,ILI+_FLU_B
2025,2,1.5137,ILI+_FLU_B
2025,3,1.983,ILI+_FLU_B
2025,4,2.9453,ILI+_FLU_B
2025,5,3.2928,ILI+_FLU_B
2025,6,3.1337,ILI+_FLU_B
2025,7,3.1781,ILI+_FLU_B
2025,8,2.6875,ILI+_FLU_B
