anno,settimana,incidenza,target
2024,46,0.3154,ILI+_FLU_A
2024,47,0.3756,ILI+_FLU_A
2024,48,0.5227,ILI+_FLU_A
2024,49,0.644,ILI+_FLU_A
2024,50,1.1825,ILI+_FLU_A
2024,51,1.963,ILI+_FLU_A
2024,52,2.8109,ILI+_FLU_A
2025,1,4.801,ILI+_FLU_A
2025,2,6.8628,ILI+_FLU_A
2025,3,7.2244,ILI+_FLU_A
2025,4,7.841,ILI+_FLU_A
