anno,settimana,incidenza,target
2024,46,0.0631,ILI+_FLU_B
2024,47,0.0902,ILI+_FLU_B
2024,48,0.1535,ILI+_FLU_B
2024,49,0.1974,ILI+_FLU_B
2024,50,0.3604,ILI+_FLU_B
2024,51,0.59,ILI+_FLU_B
2024,52,0.7901,ILI+_FLU_B
2025,1,1.068,ILI+_FLU_B
2025,2,1.4918,ILI+_FLU_B
2025,3,1.9515,ILI+_FLU_B
2025,4,2.8589,ILI+_FLU_B
2025,5,3.0451,ILI+_FLU_B
