anno,settimana,incidenza,target
2024,46,0.063,ILI+_FLU_B
2024,47,0.09,ILI+_FLU_B
2024,48,0.1535,ILI+_FLU_B
2024,49,0.1973,ILI+_FLU_B
2024,50,0.3609,ILI+_FLU_B
2024,51,0.591,ILI+_FLU_B
2024,52,0.7936,ILI+_FLU_B
2025,1,1.068,ILI+_FLU_B
2025,2,1.5132,ILI+_FLU_B
2025,3,1.9825,ILI+_FLU_B
2025,4,2.9541,ILI+_FLU_B
2025,5,3.2938,ILI+_FLU_B
2025,6,3.1294,ILI+_FLU_B
2025,7,3.069,ILI+_FLU_B
