anno,settimana,incidenza,target
2024,46,0.063,ILI+_FLU_B
2024,47,0.09,ILI+_FLU_B
2024,48,0.1531,ILI+_FLU_B
2024,49,0.1967,ILI+_FLU_B
2024,50,0.3612,ILI+_FLU_B
2024,51,0.5924,ILI+_FLU_B
2024,52,0.7946,ILI+_FLU_B
2025,1,1.0686,ILI+_FLU_B
2025,2,1.5146,ILI+_FLU_B
2025,3,1.9884,ILI+_FLU_B
2025,4,2.937,ILI+_FLU_B
2025,5,3.2832,ILI+_FLU_B
2025,6,3.1276,ILI+_FLU_B
2025,7,3.1852,ILI+_FLU_B
2025,8,2.8024,ILI+_FLU_B
2025,9,2.5258,ILI+_FLU_B
2025,10,1.8303,ILI+_FLU_B
