anno,settimana,incidenza,target
2024,46,0.0519,ILI+_FLU_B
2024,47,0.0807,ILI+_FLU_B
2024,48,0.097,ILI+_FLU_B
2024,49,0.1832,ILI+_FLU_B
2024,50,0.3254,ILI+_FLU_B
2024,51,0.4605,ILI+_FLU_B
