anno,settimana,incidenza,target
2024,46,0.3155,ILI+_FLU_A
2024,47,0.3757,ILI+_FLU_A
2024,48,0.524,ILI+_FLU_A
2024,49,0.6466,ILI+_FLU_A
2024,50,1.1908,ILI+_FLU_A
2024,51,1.9739,ILI+_FLU_A
2024,52,2.8255,ILI+_FLU_A
2025,1,4.8866,ILI+_FLU_A
2025,2,7.0095,ILI+_FLU_A
2025,3,7.3339,ILI+_FLU_A
2025,4,7.8114,ILI+_FLU_A
2025,5,7.09,ILI+_FLU_A
2025,6,5.1395,ILI+_FLU_A
