anno,settimana,incidenza,target
2024,46,0.3146,ILI+_FLU_A
2024,47,0.3745,ILI+_FLU_A
2024,48,0.5235,ILI+_FLU_A
2024,49,0.6451,ILI+_FLU_A
2024,50,1.1896,ILI+_FLU_A
2024,51,1.973,ILI+_FLU_A
2024,52,2.8264,ILI+_FLU_A
2025,1,4.9013,ILI+_FLU_A
2025,2,7.0395,ILI+_FLU_A
2025,3,7.3425,ILI+_FLU_A
2025,4,7.834,ILI+_FLU_A
2025,5,7.2042,ILI+_FLU_A
2025,6,5.2847,ILI+_FLU_A
2025,7,4.4044,ILI+_FLU_A
2025,8,3.2801,ILI+_FLU_A
