anno,settimana,incidenza,target
2024,46,0.3096,ILI+_FLU_A
2024,47,0.37,ILI+_FLU_A
2024,48,0.5311,ILI+_FLU_A
2024,49,0.6528,ILI+_FLU_A
2024,50,1.1854,ILI+_FLU_A
2024,51,1.9274,ILI+_FLU_A
2024,52,2.8115,ILI+_FLU_A
2025,1,4.7067,ILI+_FLU_A
2025,2,6.6796,ILI+_FLU_A
2025,3,6.7845,ILI+_FLU_A
