anno,settimana,incidenza,target
2024,46,0.3155,ILI+_FLU_A
2024,47,0.3758,ILI+_FLU_A
2024,48,0.5245,ILI+_FLU_A
2024,49,0.6471,ILI+_FLU_A
2024,50,1.1893,ILI+_FLU_A
2024,51,1.9703,ILI+_FLU_A
2024,52,2.8174,ILI+_FLU_A
2025,1,4.8785,ILI+_FLU_A
2025,2,6.9108,ILI+_FLU_A
2025,3,7.2138,ILI+_FLU_A
2025,4,7.7608,ILI+_FLU_A
2025,5,6.843,ILI+_FLU_A
