anno,settimana,incidenza,target
2024,46,0.0631,ILI+_FLU_B
2024,47,0.0901,ILI+_FLU_B
2024,48,0.1533,ILI+_FLU_B
2024,49,0.1969,ILI+_FLU_B
2024,50,0.3616,ILI+_FLU_B
2024,51,0.593,ILI+_FLU_B
2024,52,0.7964,ILI+_FLU_B
2025,1,1.0716,ILI+_FLU_B
2025,2,1.5176,ILI+_FLU_B
2025,3,1.991,ILI+_FLU_B
2025,4,2.9482,ILI+_FLU_B
2025,5,3.2915,ILI+_FLU_B
2025,6,3.1243,ILI+_FLU_B
2025,7,3.1828,ILI+_FLU_B
2025,8,2.7915,ILI+_FLU_B
2025,9,2.4907,ILI+_FLU_B
