anno,settimana,incidenza,target
2024,46,0.3151,ILI+_FLU_A
2024,47,0.3751,ILI+_FLU_A
2024,48,0.5244,ILI+_FLU_A
2024,49,0.6466,ILI+_FLU_A
2024,50,1.1911,ILI+_FLU_A
2024,51,1.9735,ILI+_FLU_A
2024,52,2.83,ILI+_FLU_A
2025,1,4.904,ILI+_FLU_A
2025,2,7.037,ILI+_FLU_A
2025,3,7.3408,ILI+_FLU_A
2025,4,7.833,ILI+_FLU_A
2025,5,7.2065,ILI+_FLU_A
2025,6,5.2709,ILI+_FLU_A
2025,7,4.4483,ILI+_FLU_A
