anno,settimana,incidenza,target
2024,46,0.0631,ILI+_FLU_B
2024,47,0.0902,ILI+_FLU_B
2024,48,0.1534,ILI+_FLU_B
2024,49,0.1973,ILI+_FLU_B
2024,50,0.3608,ILI+_FLU_B
2024,51,0.5911,ILI+_FLU_B
2024,52,0.7924,ILI+_FLU_B
2025,1,1.0679,ILI+_FLU_B
2025,2,1.5096,ILI+_FLU_B
2025,3,1.973,ILI+_FLU_B
2025,4,2.9461,ILI+_FLU_B
2025,5,3.2033,ILI+_FLU_B
2025,6,2.9247,ILI+_FLU_B
