anno,settimana,incidenza,numero_casi,numero_assistiti
2007,42,0.19,209,1075194
2007,43,0.32,353,1112987
2007,44,0.26,290,1133791
2007,45,0.41,477,1172206
2007,46,0.51,608,1191998
2007,47,0.61,729,1197422
2007,48,0.79,914,1157504
2007,49,0.89,1079,1206693
2007,50,1.2,1444,1198903
2007,51,1.89,2224,1175626
2007,52,2.92,3126,1070366
2008,01,4.56,5468,1198250
