anno,settimana,incidenza,numero_casi,numero_assistiti
2010,42,0.72,834,1158321
2010,43,0.81,1085,1345810
2010,44,0.82,1122,1375503
2010,45,0.94,1315,1396468
2010,46,1.07,1514,1409976
2010,47,1.28,1801,1409016
2010,48,1.42,1995,1409379
2010,49,1.71,2423,1415655
2010,50,2.32,3315,1430177
2010,51,3.16,4369,1380714
2010,52,4.4,6108,1389759
2011,01,4.98,7074,1419612
2011,02,6.44,9426,1462949
