target,orizzonte,luogo,tipo_valore,id_valore,valore,settimana,anno
ARI,-1,IT,quantile,0.01,6.495914744454742,47,2025
ARI,-1,IT,quantile,0.025,6.6495143588391405,47,2025
ARI,-1,IT,quantile,0.05,6.806153487282407,47,2025
ARI,-1,IT,quantile,0.1,7.110085331919768,47,2025
ARI,-1,IT,quantile,0.15,7.352479249386498,47,2025
ARI,-1,IT,quantile,0.2,7.608985078263889,47,2025
ARI,-1,IT,quantile,0.25,7.887449030884195,47,2025
ARI,-1,IT,quantile,0.3,8.081237868861857,47,2025
ARI,-1,IT,quantile,0.35,8.386944535452578,47,2025
ARI,-1,IT,quantile,0.4,8.60458196230104,47,2025
ARI,-1,IT,quantile,0.45,8.698134101388753,47,2025
ARI,-1,IT,quantile,0.5,8.893259921481507,47,2025
ARI,-1,IT,quantile,0.55,9.000460034507626,47,2025
ARI,-1,IT,quantile,0.6,9.16658307694624,47,2025
ARI,-1,IT,quantile,0.65,9.2764449887205,47,2025
ARI,-1,IT,quantile,0.7,9.420732775687187,47,2025
ARI,-1,IT,quantile,0.75,9.550195473737432,47,2025
ARI,-1,IT,quantile,0.8,9.807248494003105,47,2025
ARI,-1,IT,quantile,0.85,9.915167194663416,47,2025
ARI,-1,IT,quantile,0.9,10.09523919171906,47,2025
ARI,-1,IT,quantile,0.95,10.507452517238521,47,2025
ARI,-1,IT,quantile,0.975,11.002345340857405,47,2025
ARI,-1,IT,quantile,0.99,11.938516329332952,47,2025
ARI+_FLU_A,-1,IT,quantile,0.01,1.1228088160354643,47,2025
ARI+_FLU_A,-1,IT,quantile,0.025,1.1776311948268052,47,2025
ARI+_FLU_A,-1,IT,quantile,0.05,1.3011733977843105,47,2025
ARI+_FLU_A,-1,IT,quantile,0.1,1.387667895203451,47,2025
ARI+_FLU_A,-1,IT,quantile,0.15,1.4246908790800308,47,2025
ARI+_FLU_A,-1,IT,quantile,0.2,1.4532696262388902,47,2025
ARI+_FLU_A,-1,IT,quantile,0.25,1.6180002499237427,47,2025
ARI+_FLU_A,-1,IT,quantile,0.3,1.7311315685506532,47,2025
ARI+_FLU_A,-1,IT,quantile,0.35,1.7554704267356618,47,2025
ARI+_FLU_A,-1,IT,quantile,0.4,1.808621505857817,47,2025
ARI+_FLU_A,-1,IT,quantile,0.45,1.872835616974357,47,2025
ARI+_FLU_A,-1,IT,quantile,0.5,1.9259010553680174,47,2025
ARI+_FLU_A,-1,IT,quantile,0.55,2.0095754740709366,47,2025
ARI+_FLU_A,-1,IT,quantile,0.6,2.22447398837306,47,2025
ARI+_FLU_A,-1,IT,quantile,0.65,2.2968985569581606,47,2025
ARI+_FLU_A,-1,IT,quantile,0.7,2.336557534716537,47,2025
ARI+_FLU_A,-1,IT,quantile,0.75,2.4214646782117346,47,2025
ARI+_FLU_A,-1,IT,quantile,0.8,2.7021797349282313,47,2025
ARI+_FLU_A,-1,IT,quantile,0.85,3.121868494824724,47,2025
ARI+_FLU_A,-1,IT,quantile,0.9,3.205805169052571,47,2025
ARI+_FLU_A,-1,IT,quantile,0.95,5.2609553941353555,47,2025
ARI+_FLU_A,-1,IT,quantile,0.975,6.362066914352539,47,2025
ARI+_FLU_A,-1,IT,quantile,0.99,7.7590928210557,47,2025
ARI,0,IT,quantile,0.01,6.593758170944145,47,2025
ARI,0,IT,quantile,0.025,6.8272986504731525,47,2025
ARI,0,IT,quantile,0.05,6.89797629597079,47,2025
ARI,0,IT,quantile,0.1,7.317869359870326,47,2025
ARI,0,IT,quantile,0.15,7.6020501394268445,47,2025
ARI,0,IT,quantile,0.2,7.958384119182965,47,2025
ARI,0,IT,quantile,0.25,8.148424870889379,47,2025
ARI,0,IT,quantile,0.3,8.357030938870146,47,2025
ARI,0,IT,quantile,0.35,8.537645446805358,47,2025
ARI,0,IT,quantile,0.4,8.76621667825198,47,2025
ARI,0,IT,quantile,0.45,8.928176404540455,47,2025
ARI,0,IT,quantile,0.5,9.109821738813128,47,2025
ARI,0,IT,quantile,0.55,9.32327035550024,47,2025
ARI,0,IT,quantile,0.6,9.516985098444067,47,2025
ARI,0,IT,quantile,0.65,9.94379047799696,47,2025
ARI,0,IT,quantile,0.7,10.069514487591503,47,2025
ARI,0,IT,quantile,0.75,10.193546195123211,47,2025
ARI,0,IT,quantile,0.8,10.420798961222156,47,2025
ARI,0,IT,quantile,0.85,10.607805857357855,47,2025
ARI,0,IT,quantile,0.9,10.791680772948204,47,2025
