target,orizzonte,luogo,tipo_valore,id_valore,valore,settimana,anno
ILI,-1,IT,quantile,0.01,8.914343785454582,50,2024
ILI,0,IT,quantile,0.01,9.420726348829612,50,2024
ILI,1,IT,quantile,0.01,9.574906494332886,50,2024
ILI,2,IT,quantile,0.01,9.4675494585801,50,2024
ILI,3,IT,quantile,0.01,9.182942615316971,50,2024
ILI,4,IT,quantile,0.01,8.805325903705782,50,2024
ILI,-1,IT,quantile,0.025,8.921111545056567,50,2024
ILI,0,IT,quantile,0.025,9.428034194815163,50,2024
ILI,1,IT,quantile,0.025,9.611845093465684,50,2024
ILI,2,IT,quantile,0.025,9.527392726234632,50,2024
ILI,3,IT,quantile,0.025,9.272874850744673,50,2024
ILI,4,IT,quantile,0.025,8.948800189515971,50,2024
ILI,-1,IT,quantile,0.05,8.924931748702491,50,2024
ILI,0,IT,quantile,0.05,9.4474932282272,50,2024
ILI,1,IT,quantile,0.05,9.647131768526464,50,2024
ILI,2,IT,quantile,0.05,9.62544468200782,50,2024
ILI,3,IT,quantile,0.05,9.44544763363434,50,2024
ILI,4,IT,quantile,0.05,9.109112528251336,50,2024
ILI,-1,IT,quantile,0.1,8.937371476820822,50,2024
ILI,0,IT,quantile,0.1,9.469140246899352,50,2024
ILI,1,IT,quantile,0.1,9.689734503973495,50,2024
ILI,2,IT,quantile,0.1,9.743594899868754,50,2024
ILI,3,IT,quantile,0.1,9.663224649133587,50,2024
ILI,4,IT,quantile,0.1,9.495693544369141,50,2024
ILI,-1,IT,quantile,0.15,8.95224556193566,50,2024
ILI,0,IT,quantile,0.15,9.48321661260654,50,2024
ILI,1,IT,quantile,0.15,9.707606539710214,50,2024
ILI,2,IT,quantile,0.15,9.808728640161846,50,2024
ILI,3,IT,quantile,0.15,9.863729883757218,50,2024
ILI,4,IT,quantile,0.15,9.877434762145237,50,2024
ILI,-1,IT,quantile,0.2,8.958637001013985,50,2024
ILI,0,IT,quantile,0.2,9.489194323422378,50,2024
ILI,1,IT,quantile,0.2,9.76999259937882,50,2024
ILI,2,IT,quantile,0.2,9.87675441749122,50,2024
ILI,3,IT,quantile,0.2,9.981853961149012,50,2024
ILI,4,IT,quantile,0.2,9.963454003457423,50,2024
ILI,-1,IT,quantile,0.25,8.963317970762212,50,2024
ILI,0,IT,quantile,0.25,9.496530823148117,50,2024
ILI,1,IT,quantile,0.25,9.846877674550084,50,2024
ILI,2,IT,quantile,0.25,10.038929837988013,50,2024
ILI,3,IT,quantile,0.25,10.14630180914137,50,2024
ILI,4,IT,quantile,0.25,10.154154071002198,50,2024
ILI,-1,IT,quantile,0.3,8.976210059316026,50,2024
ILI,0,IT,quantile,0.3,9.505810432449097,50,2024
ILI,1,IT,quantile,0.3,9.872731984443497,50,2024
ILI,2,IT,quantile,0.3,10.095838760366572,50,2024
ILI,3,IT,quantile,0.3,10.217811574759775,50,2024
ILI,4,IT,quantile,0.3,10.298190583573371,50,2024
ILI,-1,IT,quantile,0.35,8.988268005520196,50,2024
ILI,0,IT,quantile,0.35,9.508383717952244,50,2024
ILI,1,IT,quantile,0.35,9.900619098012838,50,2024
