target,orizzonte,luogo,tipo_valore,id_valore,valore,settimana,anno
ARI,-1,IT,quantile,0.01,9.930830350287987,49,2025
ARI,-1,IT,quantile,0.025,9.953263996807031,49,2025
ARI,-1,IT,quantile,0.05,9.990653407672104,49,2025
ARI,-1,IT,quantile,0.1,10.065432229402251,49,2025
ARI,-1,IT,quantile,0.15,10.140211051132397,49,2025
ARI,-1,IT,quantile,0.2,10.214989872862544,49,2025
ARI,-1,IT,quantile,0.25,10.28976869459269,49,2025
ARI,-1,IT,quantile,0.3,10.364547516322835,49,2025
ARI,-1,IT,quantile,0.35,10.417386186199108,49,2025
ARI,-1,IT,quantile,0.4,10.42634455236763,49,2025
ARI,-1,IT,quantile,0.45,10.435302918536152,49,2025
ARI,-1,IT,quantile,0.5,10.444261284704671,49,2025
ARI,-1,IT,quantile,0.55,10.453219650873192,49,2025
ARI,-1,IT,quantile,0.6,10.462178017041715,49,2025
ARI,-1,IT,quantile,0.65,10.471136383210236,49,2025
ARI,-1,IT,quantile,0.7,10.562692442829544,49,2025
ARI,-1,IT,quantile,0.75,10.695547349174245,49,2025
ARI,-1,IT,quantile,0.8,10.828402255518945,49,2025
ARI,-1,IT,quantile,0.85,10.961257161863639,49,2025
ARI,-1,IT,quantile,0.9,11.094112068208341,49,2025
ARI,-1,IT,quantile,0.95,11.22696697455304,49,2025
ARI,-1,IT,quantile,0.975,11.293394427725389,49,2025
ARI,-1,IT,quantile,0.99,11.3332508996288,49,2025
ARI+_FLU_A,-1,IT,quantile,0.01,4.097233294199194,49,2025
ARI+_FLU_A,-1,IT,quantile,0.025,4.11679621548034,49,2025
ARI+_FLU_A,-1,IT,quantile,0.05,4.1494010842822515,49,2025
ARI+_FLU_A,-1,IT,quantile,0.1,4.2146108218860725,49,2025
ARI+_FLU_A,-1,IT,quantile,0.15,4.279820559489895,49,2025
ARI+_FLU_A,-1,IT,quantile,0.2,4.371885395824561,49,2025
ARI+_FLU_A,-1,IT,quantile,0.25,4.47737778152465,49,2025
ARI+_FLU_A,-1,IT,quantile,0.3,4.582870167224739,49,2025
ARI+_FLU_A,-1,IT,quantile,0.35,4.685221017984946,49,2025
ARI+_FLU_A,-1,IT,quantile,0.4,4.781288798865389,49,2025
ARI+_FLU_A,-1,IT,quantile,0.45,4.8773565797458325,49,2025
ARI+_FLU_A,-1,IT,quantile,0.5,4.973424360626276,49,2025
ARI+_FLU_A,-1,IT,quantile,0.55,5.007463203961319,49,2025
ARI+_FLU_A,-1,IT,quantile,0.6,5.041502047296363,49,2025
ARI+_FLU_A,-1,IT,quantile,0.65,5.075540890631407,49,2025
ARI+_FLU_A,-1,IT,quantile,0.7,5.185613698430281,49,2025
ARI+_FLU_A,-1,IT,quantile,0.75,5.33370348846107,49,2025
ARI+_FLU_A,-1,IT,quantile,0.8,5.4817932784918595,49,2025
ARI+_FLU_A,-1,IT,quantile,0.85,5.5813506479106385,49,2025
ARI+_FLU_A,-1,IT,quantile,0.9,5.5838431761054,49,2025
ARI+_FLU_A,-1,IT,quantile,0.95,5.586335704300163,49,2025
ARI+_FLU_A,-1,IT,quantile,0.975,5.5875819683975445,49,2025
ARI+_FLU_A,-1,IT,quantile,0.99,5.588329726855973,49,2025
ARI+_FLU_B,-1,IT,quantile,0.01,0.0199214682488466,49,2025
ARI+_FLU_B,-1,IT,quantile,0.025,0.01998839748878933,49,2025
ARI+_FLU_B,-1,IT,quantile,0.05,0.020099946222027206,49,2025
ARI+_FLU_B,-1,IT,quantile,0.1,0.02032304368850296,49,2025
ARI+_FLU_B,-1,IT,quantile,0.15,0.02053692321115554,49,2025
ARI+_FLU_B,-1,IT,quantile,0.2,0.02069549507086908,49,2025
ARI+_FLU_B,-1,IT,quantile,0.25,0.020854066930582612,49,2025
ARI+_FLU_B,-1,IT,quantile,0.3,0.02123597795798552,49,2025
ARI+_FLU_B,-1,IT,quantile,0.35,0.022176236904611856,49,2025
ARI+_FLU_B,-1,IT,quantile,0.4,0.023116495851238192,49,2025
ARI+_FLU_B,-1,IT,quantile,0.45,0.02398927617783453,49,2025
ARI+_FLU_B,-1,IT,quantile,0.5,0.024772085011057533,49,2025
ARI+_FLU_B,-1,IT,quantile,0.55,0.025554893844280543,49,2025
ARI+_FLU_B,-1,IT,quantile,0.6,0.02638069907984529,49,2025
ARI+_FLU_B,-1,IT,quantile,0.65,0.02723875161716635,49,2025
ARI+_FLU_B,-1,IT,quantile,0.7,0.028096804154487412,49,2025
ARI+_FLU_B,-1,IT,quantile,0.75,0.02911248761059893,49,2025
ARI+_FLU_B,-1,IT,quantile,0.8,0.03019122343422663,49,2025
ARI+_FLU_B,-1,IT,quantile,0.85,0.03126995925785433,49,2025
ARI+_FLU_B,-1,IT,quantile,0.9,0.032508551931977235,49,2025
ARI+_FLU_B,-1,IT,quantile,0.95,0.033773787414516,49,2025
ARI+_FLU_B,-1,IT,quantile,0.975,0.034406405155785386,49,2025
ARI+_FLU_B,-1,IT,quantile,0.99,0.034785975800547014,49,2025
ARI,0,IT,quantile,0.01,11.494289735361939,49,2025
ARI,0,IT,quantile,0.025,11.507700685687304,49,2025
ARI,0,IT,quantile,0.05,11.53005226956292,49,2025
ARI,0,IT,quantile,0.1,11.574755437314147,49,2025
ARI,0,IT,quantile,0.15,11.619458605065377,49,2025
ARI,0,IT,quantile,0.2,11.664161772816604,49,2025
ARI,0,IT,quantile,0.25,11.708864940567832,49,2025
ARI,0,IT,quantile,0.3,11.753568108319062,49,2025
ARI,0,IT,quantile,0.35,11.807867724929013,49,2025
ARI,0,IT,quantile,0.4,11.88136023925641,49,2025
ARI,0,IT,quantile,0.45,11.954852753583808,49,2025
ARI,0,IT,quantile,0.5,12.028345267911204,49,2025
ARI,0,IT,quantile,0.55,12.101837782238604,49,2025
ARI,0,IT,quantile,0.6,12.175330296566,49,2025
ARI,0,IT,quantile,0.65,12.248822810893397,49,2025
ARI,0,IT,quantile,0.7,12.342117028692307,49,2025
ARI,0,IT,quantile,0.75,12.445312098226971,49,2025
ARI,0,IT,quantile,0.8,12.548507167761635,49,2025
ARI,0,IT,quantile,0.85,12.651702237296297,49,2025
ARI,0,IT,quantile,0.9,12.754897306830962,49,2025
ARI,0,IT,quantile,0.95,12.858092376365626,49,2025
ARI,0,IT,quantile,0.975,12.909689911132954,49,2025
ARI,0,IT,quantile,0.99,12.940648431993356,49,2025
ARI+_FLU_A,0,IT,quantile,0.01,6.210572570464248,49,2025
ARI+_FLU_A,0,IT,quantile,0.025,6.216829407683073,49,2025
ARI+_FLU_A,0,IT,quantile,0.05,6.227257469714444,49,2025
ARI+_FLU_A,0,IT,quantile,0.1,6.248113593777188,49,2025
ARI+_FLU_A,0,IT,quantile,0.15,6.268969717839934,49,2025
ARI+_FLU_A,0,IT,quantile,0.2,6.314219705239983,49,2025
ARI+_FLU_A,0,IT,quantile,0.25,6.371666624308684,49,2025
ARI+_FLU_A,0,IT,quantile,0.3,6.429113543377386,49,2025
ARI+_FLU_A,0,IT,quantile,0.35,6.475275182167314,49,2025
ARI+_FLU_A,0,IT,quantile,0.4,6.4988662603997,49,2025
ARI+_FLU_A,0,IT,quantile,0.45,6.522457338632084,49,2025
ARI+_FLU_A,0,IT,quantile,0.5,6.546048416864469,49,2025
ARI+_FLU_A,0,IT,quantile,0.55,6.6047836254686505,49,2025
ARI+_FLU_A,0,IT,quantile,0.6,6.663518834072831,49,2025
ARI+_FLU_A,0,IT,quantile,0.65,6.722254042677013,49,2025
ARI+_FLU_A,0,IT,quantile,0.7,6.818447151533544,49,2025
ARI+_FLU_A,0,IT,quantile,0.75,6.93336921051625,49,2025
ARI+_FLU_A,0,IT,quantile,0.8,7.048291269498955,49,2025
ARI+_FLU_A,0,IT,quantile,0.85,7.137162770785981,49,2025
ARI+_FLU_A,0,IT,quantile,0.9,7.173933156681647,49,2025
ARI+_FLU_A,0,IT,quantile,0.95,7.210703542577314,49,2025
ARI+_FLU_A,0,IT,quantile,0.975,7.229088735525147,49,2025
ARI+_FLU_A,0,IT,quantile,0.99,7.240119851293848,49,2025
ARI+_FLU_B,0,IT,quantile,0.01,0.032785664244662616,49,2025
ARI+_FLU_B,0,IT,quantile,0.025,0.0327884778161937,49,2025
ARI+_FLU_B,0,IT,quantile,0.05,0.03279316710207884,49,2025
ARI+_FLU_B,0,IT,quantile,0.1,0.032802545673849125,49,2025
ARI+_FLU_B,0,IT,quantile,0.15,0.03285490686900497,49,2025
ARI+_FLU_B,0,IT,quantile,0.2,0.03316516380447429,49,2025
ARI+_FLU_B,0,IT,quantile,0.25,0.03347542073994361,49,2025
ARI+_FLU_B,0,IT,quantile,0.3,0.03387948791984693,49,2025
ARI+_FLU_B,0,IT,quantile,0.35,0.03451808071083522,49,2025
ARI+_FLU_B,0,IT,quantile,0.4,0.03515667350182352,49,2025
ARI+_FLU_B,0,IT,quantile,0.45,0.03555235203620096,49,2025
ARI+_FLU_B,0,IT,quantile,0.5,0.035624144895097264,49,2025
ARI+_FLU_B,0,IT,quantile,0.55,0.035695937753993566,49,2025
ARI+_FLU_B,0,IT,quantile,0.6,0.035750415978538855,49,2025
ARI+_FLU_B,0,IT,quantile,0.65,0.035791908227320895,49,2025
ARI+_FLU_B,0,IT,quantile,0.7,0.03583340047610293,49,2025
ARI+_FLU_B,0,IT,quantile,0.75,0.03592658693496276,49,2025
ARI+_FLU_B,0,IT,quantile,0.8,0.03604045107785372,49,2025
ARI+_FLU_B,0,IT,quantile,0.85,0.03615431522074468,49,2025
ARI+_FLU_B,0,IT,quantile,0.9,0.036582781804063935,49,2025
ARI+_FLU_B,0,IT,quantile,0.95,0.037063682127454575,49,2025
ARI+_FLU_B,0,IT,quantile,0.975,0.0373041322891499,49,2025
ARI+_FLU_B,0,IT,quantile,0.99,0.03744840238616709,49,2025
ARI,1,IT,quantile,0.01,12.969920946497883,49,2025
ARI,1,IT,quantile,0.025,12.993634119915617,49,2025
ARI,1,IT,quantile,0.05,13.033156075611842,49,2025
ARI,1,IT,quantile,0.1,13.112199987004292,49,2025
ARI,1,IT,quantile,0.15,13.191243898396742,49,2025
ARI,1,IT,quantile,0.2,13.270287809789192,49,2025
ARI,1,IT,quantile,0.25,13.349331721181644,49,2025
ARI,1,IT,quantile,0.3,13.428375632574092,49,2025
ARI,1,IT,quantile,0.35,13.497225129110568,49,2025
ARI,1,IT,quantile,0.4,13.545685795935102,49,2025
ARI,1,IT,quantile,0.45,13.594146462759626,49,2025
ARI,1,IT,quantile,0.5,13.642607129584157,49,2025
ARI,1,IT,quantile,0.55,13.691067796408685,49,2025
ARI,1,IT,quantile,0.6,13.739528463233214,49,2025
ARI,1,IT,quantile,0.65,13.787989130057746,49,2025
ARI,1,IT,quantile,0.7,14.125532698022466,49,2025
ARI,1,IT,quantile,0.75,14.607617716557288,49,2025
ARI,1,IT,quantile,0.8,15.08970273509211,49,2025
ARI,1,IT,quantile,0.85,15.571787753626927,49,2025
ARI,1,IT,quantile,0.9,16.05387277216175,49,2025
ARI,1,IT,quantile,0.95,16.535957790696568,49,2025
ARI,1,IT,quantile,0.975,16.77700029996398,49,2025
ARI,1,IT,quantile,0.99,16.921625805524425,49,2025
ARI+_FLU_A,1,IT,quantile,0.01,7.242561984604026,49,2025
ARI+_FLU_A,1,IT,quantile,0.025,7.413843287739082,49,2025
ARI+_FLU_A,1,IT,quantile,0.05,7.699312126297509,49,2025
ARI+_FLU_A,1,IT,quantile,0.1,8.270249803414362,49,2025
ARI+_FLU_A,1,IT,quantile,0.15,8.841187480531216,49,2025
ARI+_FLU_A,1,IT,quantile,0.2,9.044792769486428,49,2025
ARI+_FLU_A,1,IT,quantile,0.25,9.064731864360814,49,2025
ARI+_FLU_A,1,IT,quantile,0.3,9.0846709592352,49,2025
ARI+_FLU_A,1,IT,quantile,0.35,9.142595217248193,49,2025
ARI+_FLU_A,1,IT,quantile,0.4,9.276489801538391,49,2025
ARI+_FLU_A,1,IT,quantile,0.45,9.410384385828591,49,2025
ARI+_FLU_A,1,IT,quantile,0.5,9.544278970118791,49,2025
ARI+_FLU_A,1,IT,quantile,0.55,9.649556748826097,49,2025
ARI+_FLU_A,1,IT,quantile,0.6,9.754834527533399,49,2025
ARI+_FLU_A,1,IT,quantile,0.65,9.860112306240705,49,2025
ARI+_FLU_A,1,IT,quantile,0.7,9.934961699686504,49,2025
ARI+_FLU_A,1,IT,quantile,0.75,9.994596900501554,49,2025
ARI+_FLU_A,1,IT,quantile,0.8,10.0542321013166,49,2025
ARI+_FLU_A,1,IT,quantile,0.85,10.15714638088949,49,2025
