target,orizzonte,luogo,tipo_valore,id_valore,valore,settimana,anno
ILI,-1,IT,quantile,0.01,7.330600117144855,48,2024
ILI,0,IT,quantile,0.01,7.682089550612243,48,2024
ILI,1,IT,quantile,0.01,7.399293801481933,48,2024
ILI,2,IT,quantile,0.01,6.799528390626148,48,2024
ILI,3,IT,quantile,0.01,6.191949265097119,48,2024
ILI,4,IT,quantile,0.01,5.696369393927123,48,2024
ILI,-1,IT,quantile,0.025,7.356381250697882,48,2024
ILI,0,IT,quantile,0.025,7.7654584245285845,48,2024
ILI,1,IT,quantile,0.025,7.5865094590660895,48,2024
ILI,2,IT,quantile,0.025,7.136876153986799,48,2024
ILI,3,IT,quantile,0.025,6.592639139365445,48,2024
ILI,4,IT,quantile,0.025,6.085773502231436,48,2024
ILI,-1,IT,quantile,0.05,7.388074996849843,48,2024
ILI,0,IT,quantile,0.05,7.850069171885937,48,2024
ILI,1,IT,quantile,0.05,7.797600610686987,48,2024
ILI,2,IT,quantile,0.05,7.458821200950847,48,2024
ILI,3,IT,quantile,0.05,7.021896124538371,48,2024
ILI,4,IT,quantile,0.05,6.519065943895376,48,2024
ILI,-1,IT,quantile,0.1,7.439464526123467,48,2024
ILI,0,IT,quantile,0.1,7.952081326459447,48,2024
ILI,1,IT,quantile,0.1,8.022465147573646,48,2024
ILI,2,IT,quantile,0.1,7.874659704525438,48,2024
ILI,3,IT,quantile,0.1,7.608015718055249,48,2024
ILI,4,IT,quantile,0.1,7.238436019975158,48,2024
ILI,-1,IT,quantile,0.15,7.484676033770202,48,2024
ILI,0,IT,quantile,0.15,8.01703694944824,48,2024
ILI,1,IT,quantile,0.15,8.197438079442428,48,2024
ILI,2,IT,quantile,0.15,8.16685521808165,48,2024
ILI,3,IT,quantile,0.15,8.03091456477237,48,2024
ILI,4,IT,quantile,0.15,7.801575587073318,48,2024
ILI,-1,IT,quantile,0.2,7.524563305361853,48,2024
ILI,0,IT,quantile,0.2,8.066416527194495,48,2024
ILI,1,IT,quantile,0.2,8.347202663350641,48,2024
ILI,2,IT,quantile,0.2,8.409233109795323,48,2024
ILI,3,IT,quantile,0.2,8.342424358797759,48,2024
ILI,4,IT,quantile,0.2,8.19472152108531,48,2024
ILI,-1,IT,quantile,0.25,7.562898217457407,48,2024
ILI,0,IT,quantile,0.25,8.11565019363192,48,2024
ILI,1,IT,quantile,0.25,8.509964709428381,48,2024
ILI,2,IT,quantile,0.25,8.669179405013802,48,2024
ILI,3,IT,quantile,0.25,8.64552424221941,48,2024
ILI,4,IT,quantile,0.25,8.547349939096302,48,2024
ILI,-1,IT,quantile,0.3,7.60089541084978,48,2024
ILI,0,IT,quantile,0.3,8.157906985617512,48,2024
ILI,1,IT,quantile,0.3,8.646822785658475,48,2024
ILI,2,IT,quantile,0.3,8.91118122701335,48,2024
ILI,3,IT,quantile,0.3,9.003308968621127,48,2024
ILI,4,IT,quantile,0.3,8.955059475381358,48,2024
ILI,-1,IT,quantile,0.35,7.632039539466365,48,2024
ILI,0,IT,quantile,0.35,8.208050562421525,48,2024
ILI,1,IT,quantile,0.35,8.771970862260561,48,2024
ILI,2,IT,quantile,0.35,9.178922831465199,48,2024
ILI,3,IT,quantile,0.35,9.363100240648208,48,2024
ILI,4,IT,quantile,0.35,9.39296993171243,48,2024
ILI,-1,IT,quantile,0.4,7.666587426477604,48,2024
ILI,0,IT,quantile,0.4,8.253353156449496,48,2024
ILI,1,IT,quantile,0.4,8.88370175675414,48,2024
ILI,2,IT,quantile,0.4,9.442643397746275,48,2024
ILI,3,IT,quantile,0.4,9.808062961936306,48,2024
ILI,4,IT,quantile,0.4,9.956934042222123,48,2024
ILI,-1,IT,quantile,0.45,7.698171338691855,48,2024
ILI,0,IT,quantile,0.45,8.30351722020277,48,2024
ILI,1,IT,quantile,0.45,8.982180914150423,48,2024
ILI,2,IT,quantile,0.45,9.658306820894008,48,2024
ILI,3,IT,quantile,0.45,10.166394200153343,48,2024
ILI,4,IT,quantile,0.45,10.446940089890232,48,2024
ILI,-1,IT,quantile,0.5,7.727256410217263,48,2024
ILI,0,IT,quantile,0.5,8.353054636613388,48,2024
ILI,1,IT,quantile,0.5,9.092972914330476,48,2024
ILI,2,IT,quantile,0.5,9.840351439103479,48,2024
ILI,3,IT,quantile,0.5,10.539439239147704,48,2024
ILI,4,IT,quantile,0.5,10.979288940653737,48,2024
ILI,-1,IT,quantile,0.55,7.758975130987758,48,2024
ILI,0,IT,quantile,0.55,8.410562232735357,48,2024
ILI,1,IT,quantile,0.55,9.20172292944089,48,2024
ILI,2,IT,quantile,0.55,10.038430237470527,48,2024
ILI,3,IT,quantile,0.55,10.811887062485894,48,2024
ILI,4,IT,quantile,0.55,11.404463845469163,48,2024
ILI,-1,IT,quantile,0.6,7.790368143160894,48,2024
ILI,0,IT,quantile,0.6,8.472400740559861,48,2024
ILI,1,IT,quantile,0.6,9.292402690848135,48,2024
ILI,2,IT,quantile,0.6,10.223268597694528,48,2024
ILI,3,IT,quantile,0.6,11.11080773609939,48,2024
ILI,4,IT,quantile,0.6,11.87042296231474,48,2024
ILI,-1,IT,quantile,0.65,7.820102058399284,48,2024
ILI,0,IT,quantile,0.65,8.525391028765108,48,2024
ILI,1,IT,quantile,0.65,9.401080245398965,48,2024
ILI,2,IT,quantile,0.65,10.406225771708737,48,2024
ILI,3,IT,quantile,0.65,11.437835459806607,48,2024
ILI,4,IT,quantile,0.65,12.318610682191837,48,2024
ILI,-1,IT,quantile,0.7,7.850810621919765,48,2024
ILI,0,IT,quantile,0.7,8.578337974752182,48,2024
ILI,1,IT,quantile,0.7,9.518560273196059,48,2024
ILI,2,IT,quantile,0.7,10.641796318209915,48,2024
ILI,3,IT,quantile,0.7,11.781061142674837,48,2024
ILI,4,IT,quantile,0.7,12.811530009615174,48,2024
ILI,-1,IT,quantile,0.75,7.884039792812437,48,2024
ILI,0,IT,quantile,0.75,8.641615778973142,48,2024
ILI,1,IT,quantile,0.75,9.637066271742821,48,2024
ILI,2,IT,quantile,0.75,10.841621805606533,48,2024
ILI,3,IT,quantile,0.75,12.128343967267813,48,2024
ILI,4,IT,quantile,0.75,13.33108492205213,48,2024
ILI,-1,IT,quantile,0.8,7.912985209992708,48,2024
ILI,0,IT,quantile,0.8,8.708313727412152,48,2024
ILI,1,IT,quantile,0.8,9.755024150630645,48,2024
ILI,2,IT,quantile,0.8,11.038507003613372,48,2024
ILI,3,IT,quantile,0.8,12.47432272849925,48,2024
ILI,4,IT,quantile,0.8,13.834911751123297,48,2024
ILI,-1,IT,quantile,0.85,7.94393363870808,48,2024
ILI,0,IT,quantile,0.85,8.777275168531713,48,2024
ILI,1,IT,quantile,0.85,9.89916424079746,48,2024
ILI,2,IT,quantile,0.85,11.288906644040805,48,2024
ILI,3,IT,quantile,0.85,12.835618902944988,48,2024
ILI,4,IT,quantile,0.85,14.479540086375923,48,2024
ILI,-1,IT,quantile,0.9,7.979807313822923,48,2024
ILI,0,IT,quantile,0.9,8.857489569666317,48,2024
ILI,1,IT,quantile,0.9,10.067904947085946,48,2024
ILI,2,IT,quantile,0.9,11.56755986180382,48,2024
ILI,3,IT,quantile,0.9,13.314884937051964,48,2024
ILI,4,IT,quantile,0.9,15.203544536813673,48,2024
ILI,-1,IT,quantile,0.95,8.033116656271432,48,2024
ILI,0,IT,quantile,0.95,8.958185064926036,48,2024
ILI,1,IT,quantile,0.95,10.279830912923794,48,2024
ILI,2,IT,quantile,0.95,11.95495692528594,48,2024
ILI,3,IT,quantile,0.95,13.989069430599248,48,2024
ILI,4,IT,quantile,0.95,16.219444890862995,48,2024
ILI,-1,IT,quantile,0.975,8.066860034075557,48,2024
ILI,0,IT,quantile,0.975,9.025677881417016,48,2024
ILI,1,IT,quantile,0.975,10.438710681496975,48,2024
ILI,2,IT,quantile,0.975,12.319358293847936,48,2024
ILI,3,IT,quantile,0.975,14.62162611768754,48,2024
ILI,4,IT,quantile,0.975,17.199753270569023,48,2024
ILI,-1,IT,quantile,0.99,8.109555406455804,48,2024
ILI,0,IT,quantile,0.99,9.07630246152521,48,2024
ILI,1,IT,quantile,0.99,10.597877799766525,48,2024
ILI,2,IT,quantile,0.99,12.63134467465087,48,2024
ILI,3,IT,quantile,0.99,15.211498206007052,48,2024
ILI,4,IT,quantile,0.99,18.1470127193192,48,2024
ILI+_FLU_A,-1,IT,quantile,0.01,0.36655881344716934,48,2024
