target,orizzonte,luogo,tipo_valore,id_valore,valore,settimana,anno
ARI,-1,IT,quantile,0.01,7.889406570839807,07,2026
ARI,-1,IT,quantile,0.025,8.065288979222194,07,2026
ARI,-1,IT,quantile,0.05,8.195384340148205,07,2026
ARI,-1,IT,quantile,0.1,8.32411091604516,07,2026
ARI,-1,IT,quantile,0.15,8.377212392935858,07,2026
ARI,-1,IT,quantile,0.2,8.532721733712664,07,2026
ARI,-1,IT,quantile,0.25,8.600305304340276,07,2026
ARI,-1,IT,quantile,0.3,8.705741217647546,07,2026
ARI,-1,IT,quantile,0.35,8.829274917781056,07,2026
ARI,-1,IT,quantile,0.4,8.95404590099475,07,2026
ARI,-1,IT,quantile,0.45,9.042582686633121,07,2026
ARI,-1,IT,quantile,0.5,9.2059332084999,07,2026
ARI,-1,IT,quantile,0.55,9.3012908748471,07,2026
ARI,-1,IT,quantile,0.6,9.437962134036702,07,2026
ARI,-1,IT,quantile,0.65,9.544839269934393,07,2026
ARI,-1,IT,quantile,0.7,9.69103159426305,07,2026
ARI,-1,IT,quantile,0.75,9.852599761123104,07,2026
ARI,-1,IT,quantile,0.8,10.027273381763232,07,2026
ARI,-1,IT,quantile,0.85,10.182198512208583,07,2026
ARI,-1,IT,quantile,0.9,10.42012238250576,07,2026
ARI,-1,IT,quantile,0.95,10.711179217966164,07,2026
ARI,-1,IT,quantile,0.975,10.981008861759149,07,2026
ARI,-1,IT,quantile,0.99,11.11254873964799,07,2026
ARI+_FLU_A,-1,IT,quantile,0.01,1.1726938328018484,07,2026
ARI+_FLU_A,-1,IT,quantile,0.025,1.179677692674894,07,2026
ARI+_FLU_A,-1,IT,quantile,0.05,1.194060694013494,07,2026
ARI+_FLU_A,-1,IT,quantile,0.1,1.2251166379966614,07,2026
ARI+_FLU_A,-1,IT,quantile,0.15,1.2471498968525287,07,2026
ARI+_FLU_A,-1,IT,quantile,0.2,1.2582022004349254,07,2026
ARI+_FLU_A,-1,IT,quantile,0.25,1.2683182518589062,07,2026
ARI+_FLU_A,-1,IT,quantile,0.3,1.2865625389064208,07,2026
ARI+_FLU_A,-1,IT,quantile,0.35,1.2960006329728777,07,2026
ARI+_FLU_A,-1,IT,quantile,0.4,1.3087075932277477,07,2026
ARI+_FLU_A,-1,IT,quantile,0.45,1.3240718999316161,07,2026
ARI+_FLU_A,-1,IT,quantile,0.5,1.3349342593439741,07,2026
ARI+_FLU_A,-1,IT,quantile,0.55,1.3452247618217674,07,2026
ARI+_FLU_A,-1,IT,quantile,0.6,1.3697641931882536,07,2026
ARI+_FLU_A,-1,IT,quantile,0.65,1.3868786231115007,07,2026
ARI+_FLU_A,-1,IT,quantile,0.7,1.4087370165614532,07,2026
ARI+_FLU_A,-1,IT,quantile,0.75,1.4245773514156528,07,2026
ARI+_FLU_A,-1,IT,quantile,0.8,1.4466447557440552,07,2026
ARI+_FLU_A,-1,IT,quantile,0.85,1.4707582416993807,07,2026
ARI+_FLU_A,-1,IT,quantile,0.9,1.4932101086367515,07,2026
ARI+_FLU_A,-1,IT,quantile,0.95,1.5394771393958964,07,2026
ARI+_FLU_A,-1,IT,quantile,0.975,1.5623081840444062,07,2026
ARI+_FLU_A,-1,IT,quantile,0.99,1.5768081775395997,07,2026
ARI+_FLU_B,-1,IT,quantile,0.01,0.006202222782647414,07,2026
ARI+_FLU_B,-1,IT,quantile,0.025,0.006607329615106688,07,2026
