target,orizzonte,luogo,tipo_valore,id_valore,valore,settimana,anno
ILI,-1,IT,quantile,0.01,15.688169608914366,4,2025
ILI,0,IT,quantile,0.01,16.675273576756382,4,2025
ILI,1,IT,quantile,0.01,17.04948852743114,4,2025
ILI,2,IT,quantile,0.01,16.6744774891523,4,2025
ILI,3,IT,quantile,0.01,15.607339088457048,4,2025
ILI,4,IT,quantile,0.01,14.09385200250584,4,2025
ILI,-1,IT,quantile,0.025,15.705219554888068,4,2025
ILI,0,IT,quantile,0.025,16.689898336708595,4,2025
ILI,1,IT,quantile,0.025,17.11116866782059,4,2025
ILI,2,IT,quantile,0.025,16.82424392357449,4,2025
ILI,3,IT,quantile,0.025,15.786369075991402,4,2025
ILI,4,IT,quantile,0.025,14.258705294397798,4,2025
ILI,-1,IT,quantile,0.05,15.74492162569435,4,2025
ILI,0,IT,quantile,0.05,16.746158834103376,4,2025
ILI,1,IT,quantile,0.05,17.123034909310704,4,2025
ILI,2,IT,quantile,0.05,16.949691939806304,4,2025
ILI,3,IT,quantile,0.05,16.179217668482277,4,2025
ILI,4,IT,quantile,0.05,14.647776656984774,4,2025
ILI,-1,IT,quantile,0.1,15.798954841877087,4,2025
ILI,0,IT,quantile,0.1,16.84675580546117,4,2025
ILI,1,IT,quantile,0.1,17.261237944848027,4,2025
ILI,2,IT,quantile,0.1,17.015310983688085,4,2025
ILI,3,IT,quantile,0.1,16.29475248528286,4,2025
ILI,4,IT,quantile,0.1,15.091111559181828,4,2025
ILI,-1,IT,quantile,0.15,15.827804018399425,4,2025
ILI,0,IT,quantile,0.15,16.92023206206777,4,2025
ILI,1,IT,quantile,0.15,17.344902274668748,4,2025
ILI,2,IT,quantile,0.15,17.19486581128291,4,2025
ILI,3,IT,quantile,0.15,16.338902938354686,4,2025
ILI,4,IT,quantile,0.15,15.222029504980616,4,2025
ILI,-1,IT,quantile,0.2,15.843600068798583,4,2025
ILI,0,IT,quantile,0.2,16.970007291736216,4,2025
ILI,1,IT,quantile,0.2,17.394178369084504,4,2025
ILI,2,IT,quantile,0.2,17.249468459654487,4,2025
ILI,3,IT,quantile,0.2,16.506067300815936,4,2025
ILI,4,IT,quantile,0.2,15.288919670863208,4,2025
ILI,-1,IT,quantile,0.25,15.893632045929326,4,2025
ILI,0,IT,quantile,0.25,17.02222335954137,4,2025
