anno,settimana,luogo,tipo_valore,id_valore,orizzonte,valore,target
2025,49,IT,quantile,0.01,-1,7.9122886371612555,ARI
2025,49,IT,quantile,0.025,-1,9.08542459011078,ARI
2025,49,IT,quantile,0.05,-1,10.030478143692017,ARI
2025,49,IT,quantile,0.1,-1,10.416978740692139,ARI
2025,49,IT,quantile,0.15,-1,10.55638313293457,ARI
2025,49,IT,quantile,0.2,-1,10.657787322998047,ARI
2025,49,IT,quantile,0.25,-1,10.722911596298218,ARI
2025,49,IT,quantile,0.3,-1,10.750254154205322,ARI
2025,49,IT,quantile,0.35,-1,10.803963470458985,ARI
2025,49,IT,quantile,0.4,-1,10.838090896606445,ARI
2025,49,IT,quantile,0.45,-1,10.871098756790161,ARI
2025,49,IT,quantile,0.5,-1,10.90340805053711,ARI
2025,49,IT,quantile,0.55,-1,10.931339645385743,ARI
2025,49,IT,quantile,0.6,-1,10.94492702484131,ARI
2025,49,IT,quantile,0.65,-1,10.977779912948609,ARI
2025,49,IT,quantile,0.7,-1,11.006286811828613,ARI
2025,49,IT,quantile,0.75,-1,11.065086364746094,ARI
2025,49,IT,quantile,0.8,-1,11.101689338684082,ARI
2025,49,IT,quantile,0.85,-1,11.144463205337525,ARI
2025,49,IT,quantile,0.9,-1,11.269964218139648,ARI
2025,49,IT,quantile,0.95,-1,11.510688734054565,ARI
2025,49,IT,quantile,0.975,-1,12.153929734230037,ARI
2025,49,IT,quantile,0.99,-1,13.269737386703486,ARI
2025,49,IT,quantile,0.01,0,10.2915775680542,ARI
2025,49,IT,quantile,0.025,0,11.081770896911621,ARI
2025,49,IT,quantile,0.05,0,11.45142388343811,ARI
2025,49,IT,quantile,0.1,0,11.598945236206054,ARI
2025,49,IT,quantile,0.15,0,11.744332456588745,ARI
2025,49,IT,quantile,0.2,0,11.800395965576172,ARI
2025,49,IT,quantile,0.25,0,11.884726524353027,ARI
2025,49,IT,quantile,0.3,0,11.92624568939209,ARI
2025,49,IT,quantile,0.35,0,11.99984073638916,ARI
2025,49,IT,quantile,0.4,0,12.053518295288086,ARI
2025,49,IT,quantile,0.45,0,12.09212040901184,ARI
2025,49,IT,quantile,0.5,0,12.142117500305176,ARI
2025,49,IT,quantile,0.55,0,12.179497718811035,ARI
2025,49,IT,quantile,0.6,0,12.2448148727417,ARI
2025,49,IT,quantile,0.65,0,12.270166397094727,ARI
2025,49,IT,quantile,0.7,0,12.322549819946289,ARI
2025,49,IT,quantile,0.75,0,12.393461227416992,ARI
2025,49,IT,quantile,0.8,0,12.472068977355956,ARI
2025,49,IT,quantile,0.85,0,12.648640060424805,ARI
2025,49,IT,quantile,0.9,0,13.100710201263428,ARI
2025,49,IT,quantile,0.95,0,14.233159017562862,ARI
2025,49,IT,quantile,0.975,0,16.134389877319336,ARI
2025,49,IT,quantile,0.99,0,17.58489873886108,ARI
2025,49,IT,quantile,0.01,1,11.289839506149292,ARI
2025,49,IT,quantile,0.025,1,11.966027545928956,ARI
2025,49,IT,quantile,0.05,1,12.21433596611023,ARI
2025,49,IT,quantile,0.1,1,12.595150756835938,ARI
