anno,settimana,incidenza,numero_casi,numero_assistiti
2012,44,0.17,3.0,17908.0
2012,45,0.18,4.0,22398.0
2012,46,0.3,6.0,20069.0
2012,47,0.34,5.0,14925.0
2012,48,0.91,16.0,17656.0
2012,49,1.07,22.0,20596.0
2012,50,1.01,19.0,18838.0
2012,51,0.89,12.0,13451.0
2012,52,0.89,12.0,13451.0
2013,01,1.94,39.0,20152.0
2013,02,2.3,45.0,19542.0
