orizzonte,luogo,tipo_valore,id_valore,valore,anno,settimana,target
1,IT,quantile,0.01,10.0264106830556,2024,51,ILI
2,IT,quantile,0.01,10.0859639264233,2024,51,ILI
3,IT,quantile,0.01,10.1648105460529,2024,51,ILI
4,IT,quantile,0.01,10.1928374052358,2024,51,ILI
1,IT,quantile,0.99,10.8555615949249,2024,51,ILI
2,IT,quantile,0.99,11.5234934632464,2024,51,ILI
3,IT,quantile,0.99,12.2290966889413,2024,51,ILI
4,IT,quantile,0.99,12.9850510278048,2024,51,ILI
1,IT,quantile,0.025,10.0855522175995,2024,51,ILI
2,IT,quantile,0.025,10.1762157564471,2024,51,ILI
3,IT,quantile,0.025,10.2843878700069,2024,51,ILI
4,IT,quantile,0.025,10.3894612176858,2024,51,ILI
1,IT,quantile,0.975,10.7867711823095,2024,51,ILI
2,IT,quantile,0.975,11.4069732963029,2024,51,ILI
3,IT,quantile,0.975,12.0728137713974,2024,51,ILI
4,IT,quantile,0.975,12.7700360946002,2024,51,ILI
1,IT,quantile,0.05,10.1293291292315,2024,51,ILI
2,IT,quantile,0.05,10.260221876017,2024,51,ILI
3,IT,quantile,0.05,10.3952098116345,2024,51,ILI
4,IT,quantile,0.05,10.5274603215621,2024,51,ILI
1,IT,quantile,0.95,10.7215328532692,2024,51,ILI
2,IT,quantile,0.95,11.3071010574347,2024,51,ILI
3,IT,quantile,0.95,11.9003559529373,2024,51,ILI
4,IT,quantile,0.95,12.5514471784149,2024,51,ILI
1,IT,quantile,0.1,10.1893116009473,2024,51,ILI
2,IT,quantile,0.1,10.3609591414031,2024,51,ILI
3,IT,quantile,0.1,10.5476296740449,2024,51,ILI
4,IT,quantile,0.1,10.732416857812,2024,51,ILI
1,IT,quantile,0.9,10.6562945242288,2024,51,ILI
2,IT,quantile,0.9,11.1761864112437,2024,51,ILI
3,IT,quantile,0.9,11.7122400595313,2024,51,ILI
4,IT,quantile,0.9,12.2886324127845,2024,51,ILI
1,IT,quantile,0.15,10.2292123178024,2024,51,ILI
2,IT,quantile,0.15,10.4403225870031,2024,51,ILI
3,IT,quantile,0.15,10.6503597853333,2024,51,ILI
4,IT,quantile,0.15,10.8752447806052,2024,51,ILI
1,IT,quantile,0.85,10.6055098028309,2024,51,ILI
2,IT,quantile,0.85,11.096494474561,2024,51,ILI
3,IT,quantile,0.85,11.6002464997085,2024,51,ILI
4,IT,quantile,0.85,12.1384681891425,2024,51,ILI
1,IT,quantile,0.2,10.2646893547428,2024,51,ILI
2,IT,quantile,0.2,10.503392874897,2024,51,ILI
3,IT,quantile,0.2,10.7412204188305,2024,51,ILI
4,IT,quantile,0.2,10.9793107556302,2024,51,ILI
1,IT,quantile,0.8,10.5678647247442,2024,51,ILI
2,IT,quantile,0.8,11.0312561455207,2024,51,ILI
3,IT,quantile,0.8,11.514357031264,2024,51,ILI
4,IT,quantile,0.8,12.0066556673253,2024,51,ILI
1,IT,quantile,0.25,10.2971004749105,2024,51,ILI
2,IT,quantile,0.25,10.5558419511144,2024,51,ILI
3,IT,quantile,0.25,10.808999078911,2024,51,ILI
4,IT,quantile,0.25,11.0729964124394,2024,51,ILI
1,IT,quantile,0.75,10.5414978404996,2024,51,ILI
2,IT,quantile,0.75,10.9772960103225,2024,51,ILI
3,IT,quantile,0.75,11.4315991778087,2024,51,ILI
4,IT,quantile,0.75,11.9024363964616,2024,51,ILI
1,IT,quantile,0.3,10.3211898209811,2024,51,ILI
2,IT,quantile,0.3,10.6022467914086,2024,51,ILI
3,IT,quantile,0.3,10.8769967330467,2024,51,ILI
4,IT,quantile,0.3,11.176580600543,2024,51,ILI
1,IT,quantile,0.7,10.5143425776564,2024,51,ILI
2,IT,quantile,0.7,10.9330592111747,2024,51,ILI
3,IT,quantile,0.7,11.3644774998938,2024,51,ILI
4,IT,quantile,0.7,11.8191091584628,2024,51,ILI
1,IT,quantile,0.35,10.347315811765,2024,51,ILI
2,IT,quantile,0.35,10.6442717505991,2024,51,ILI
3,IT,quantile,0.35,10.9435709258236,2024,51,ILI
4,IT,quantile,0.35,11.2539512002407,2024,51,ILI
1,IT,quantile,0.65,10.4911292078065,2024,51,ILI
2,IT,quantile,0.65,10.8876617435343,2024,51,ILI
3,IT,quantile,0.65,11.3018452001102,2024,51,ILI
4,IT,quantile,0.65,11.7297595839463,2024,51,ILI
1,IT,quantile,0.4,10.3693685131223,2024,51,ILI
2,IT,quantile,0.4,10.6838439763714,2024,51,ILI
3,IT,quantile,0.4,11.0092691423799,2024,51,ILI
4,IT,quantile,0.4,11.3346943083883,2024,51,ILI
1,IT,quantile,0.6,10.464849921184,2024,51,ILI
2,IT,quantile,0.6,10.844585612879,2024,51,ILI
3,IT,quantile,0.6,11.2392129003266,2024,51,ILI
4,IT,quantile,0.6,11.644001511935,2024,51,ILI
1,IT,quantile,0.45,10.3965237759656,2024,51,ILI
2,IT,quantile,0.45,10.7241388825259,2024,51,ILI
3,IT,quantile,0.45,11.0664484901893,2024,51,ILI
4,IT,quantile,0.45,11.4130941801454,2024,51,ILI
1,IT,quantile,0.55,10.4429505156653,2024,51,ILI
2,IT,quantile,0.55,10.802538754283,2024,51,ILI
3,IT,quantile,0.55,11.1798436119653,2024,51,ILI
4,IT,quantile,0.55,11.5663900187766,2024,51,ILI
1,IT,quantile,0.5,10.4177661993188,2024,51,ILI
2,IT,quantile,0.5,10.7618058600181,2024,51,ILI
3,IT,quantile,0.5,11.1202991283599,2024,51,ILI
4,IT,quantile,0.5,11.4853622183572,2024,51,ILI
