orizzonte,luogo,tipo_valore,id_valore,valore,anno,settimana,target
1,IT,quantile,0.01,15.3603048923943,2025,02,ILI
2,IT,quantile,0.01,16.9004914802773,2025,02,ILI
3,IT,quantile,0.01,18.059644295074,2025,02,ILI
4,IT,quantile,0.01,17.191607631256,2025,02,ILI
1,IT,quantile,0.99,16.4601033024705,2025,02,ILI
2,IT,quantile,0.99,19.0372930606529,2025,02,ILI
3,IT,quantile,0.99,21.8377457025045,2025,02,ILI
4,IT,quantile,0.99,25.1641342837493,2025,02,ILI
1,IT,quantile,0.025,15.4428870842665,2025,02,ILI
2,IT,quantile,0.025,17.0484667423937,2025,02,ILI
3,IT,quantile,0.025,18.3379196797271,2025,02,ILI
4,IT,quantile,0.025,17.556301738869,2025,02,ILI
1,IT,quantile,0.975,16.3672029064734,2025,02,ILI
2,IT,quantile,0.975,18.8437439382164,2025,02,ILI
3,IT,quantile,0.975,21.5151867706774,2025,02,ILI
4,IT,quantile,0.975,24.6149167941568,2025,02,ILI
1,IT,quantile,0.05,15.5095210056529,2025,02,ILI
2,IT,quantile,0.05,17.1967774859281,2025,02,ILI
3,IT,quantile,0.05,18.5800791994209,2025,02,ILI
4,IT,quantile,0.05,17.9323204948609,2025,02,ILI
1,IT,quantile,0.95,16.2932357053733,2025,02,ILI
2,IT,quantile,0.95,18.674272059086,2025,02,ILI
3,IT,quantile,0.95,21.2421027459154,2025,02,ILI
4,IT,quantile,0.95,24.2760375515534,2025,02,ILI
1,IT,quantile,0.1,15.5989827171156,2025,02,ILI
2,IT,quantile,0.1,17.3559591177183,2025,02,ILI
3,IT,quantile,0.1,18.8518621584272,2025,02,ILI
4,IT,quantile,0.1,18.4462737261706,2025,02,ILI
1,IT,quantile,0.9,16.2020750816016,2025,02,ILI
2,IT,quantile,0.9,18.5169828865767,2025,02,ILI
3,IT,quantile,0.9,20.9831153922746,2025,02,ILI
4,IT,quantile,0.9,23.8219763554417,2025,02,ILI
1,IT,quantile,0.15,15.6532188796899,2025,02,ILI
2,IT,quantile,0.15,17.4619798478893,2025,02,ILI
3,IT,quantile,0.15,19.0686777774098,2025,02,ILI
4,IT,quantile,0.15,18.8509804444441,2025,02,ILI
1,IT,quantile,0.85,16.1418174576788,2025,02,ILI
2,IT,quantile,0.85,18.4086610979619,2025,02,ILI
3,IT,quantile,0.85,20.7921705518712,2025,02,ILI
4,IT,quantile,0.85,23.5130108726087,2025,02,ILI
1,IT,quantile,0.2,15.6970035057808,2025,02,ILI
2,IT,quantile,0.2,17.5485168495542,2025,02,ILI
3,IT,quantile,0.2,19.2209347286493,2025,02,ILI
4,IT,quantile,0.2,19.3265683648765,2025,02,ILI
1,IT,quantile,0.8,16.0962263931834,2025,02,ILI
2,IT,quantile,0.8,18.3190918604036,2025,02,ILI
3,IT,quantile,0.8,20.6391609179632,2025,02,ILI
4,IT,quantile,0.8,23.2790555940021,2025,02,ILI
1,IT,quantile,0.25,15.7357989210401,2025,02,ILI
2,IT,quantile,0.25,17.6351398720956,2025,02,ILI
3,IT,quantile,0.25,19.3657723792987,2025,02,ILI
4,IT,quantile,0.25,19.8221131286352,2025,02,ILI
1,IT,quantile,0.75,16.0579471031825,2025,02,ILI
2,IT,quantile,0.75,18.2514794515481,2025,02,ILI
3,IT,quantile,0.75,20.5127532400838,2025,02,ILI
4,IT,quantile,0.75,23.0278961401142,2025,02,ILI
1,IT,quantile,0.3,15.7723577935129,2025,02,ILI
2,IT,quantile,0.3,17.6996555294004,2025,02,ILI
3,IT,quantile,0.3,19.4988251698805,2025,02,ILI
4,IT,quantile,0.3,20.4208829440817,2025,02,ILI
1,IT,quantile,0.7,16.02568927453,2025,02,ILI
2,IT,quantile,0.7,18.1800821241307,2025,02,ILI
3,IT,quantile,0.7,20.3865176039573,2025,02,ILI
4,IT,quantile,0.7,22.7789732290129,2025,02,ILI
1,IT,quantile,0.35,15.8033253090192,2025,02,ILI
2,IT,quantile,0.35,17.760730351649,2025,02,ILI
3,IT,quantile,0.35,19.6235124302317,2025,02,ILI
4,IT,quantile,0.35,20.898148271604,2025,02,ILI
1,IT,quantile,0.65,15.9921411327315,2025,02,ILI
2,IT,quantile,0.65,18.1195879427978,2025,02,ILI
3,IT,quantile,0.65,20.2604970200218,2025,02,ILI
4,IT,quantile,0.65,22.5621361048113,2025,02,ILI
1,IT,quantile,0.4,15.836701409065,2025,02,ILI
2,IT,quantile,0.4,17.824213758437,2025,02,ILI
3,IT,quantile,0.4,19.7357696739422,2025,02,ILI
4,IT,quantile,0.4,21.2544682468988,2025,02,ILI
1,IT,quantile,0.6,15.9600553458319,2025,02,ILI
2,IT,quantile,0.6,18.0598249389144,2025,02,ILI
3,IT,quantile,0.6,20.1488419224462,2025,02,ILI
4,IT,quantile,0.6,22.3640515316662,2025,02,ILI
1,IT,quantile,0.45,15.8687011750882,2025,02,ILI
2,IT,quantile,0.45,17.8854606224385,2025,02,ILI
3,IT,quantile,0.45,19.8349302392198,2025,02,ILI
4,IT,quantile,0.45,21.584831422738,2025,02,ILI
1,IT,quantile,0.55,15.9284856841907,2025,02,ILI
2,IT,quantile,0.55,18.0043629788513,2025,02,ILI
3,IT,quantile,0.55,20.0441545158595,2025,02,ILI
4,IT,quantile,0.55,22.1269134806326,2025,02,ILI
1,IT,quantile,0.5,15.8979482730664,2025,02,ILI
2,IT,quantile,0.5,17.9478257578332,2025,02,ILI
3,IT,quantile,0.5,19.9413595685537,2025,02,ILI
4,IT,quantile,0.5,21.87897980961,2025,02,ILI
