anno,settimana,luogo,tipo_valore,id_valore,orizzonte,valore
2024,01,IT,quantile,0.01,1,14.2953563714903
2024,01,IT,quantile,0.01,2,12.7322465926864
2024,01,IT,quantile,0.01,3,11.3251284724808
2024,01,IT,quantile,0.01,4,9.72527370224175
2024,01,IT,quantile,0.99,1,15.1611538318314
2024,01,IT,quantile,0.99,2,13.9723691070232
2024,01,IT,quantile,0.99,3,12.8826292172488
2024,01,IT,quantile,0.99,4,11.7961942354956
2024,01,IT,quantile,0.025,1,14.3702870149698
2024,01,IT,quantile,0.025,2,12.8221121620615
2024,01,IT,quantile,0.025,3,11.4372626051985
2024,01,IT,quantile,0.025,4,9.88072074923661
2024,01,IT,quantile,0.975,1,15.0894768935726
2024,01,IT,quantile,0.975,2,13.8801482088329
2024,01,IT,quantile,0.975,3,12.7634733186862
2024,01,IT,quantile,0.975,4,11.6314259514411
2024,01,IT,quantile,0.05,1,14.4261562523274
2024,01,IT,quantile,0.05,2,12.901243762568
2024,01,IT,quantile,0.05,3,11.5327092798093
2024,01,IT,quantile,0.05,4,10.0073080360468
2024,01,IT,quantile,0.95,1,15.035004096224
2024,01,IT,quantile,0.95,2,13.7944998882848
2024,01,IT,quantile,0.95,3,12.6447875549266
2024,01,IT,quantile,0.95,4,11.5010799136069
2024,01,IT,quantile,0.1,1,14.4912769047442
2024,01,IT,quantile,0.1,2,13.0036493632234
2024,01,IT,quantile,0.1,3,11.6504989945632
2024,01,IT,quantile,0.1,4,10.1734843971103
2024,01,IT,quantile,0.9,1,14.9651820957772
2024,01,IT,quantile,0.9,2,13.6953526476503
2024,01,IT,quantile,0.9,3,12.5168038281075
2024,01,IT,quantile,0.9,4,11.3293177925076
2024,01,IT,quantile,0.15,1,14.5350785730245
2024,01,IT,quantile,0.15,2,13.0655582036196
2024,01,IT,quantile,0.15,3,11.7319579950845
2024,01,IT,quantile,0.15,4,10.287038243837
2024,01,IT,quantile,0.85,1,14.9201003574886
2024,01,IT,quantile,0.85,2,13.6227377671855
2024,01,IT,quantile,0.85,3,12.43436731958
2024,01,IT,quantile,0.85,4,11.2251200938408
2024,01,IT,quantile,0.2,1,14.5737134132718
2024,01,IT,quantile,0.2,2,13.1172264839502
2024,01,IT,quantile,0.2,3,11.7993594995159
2024,01,IT,quantile,0.2,4,10.3768526104119
2024,01,IT,quantile,0.8,1,14.8851195352648
2024,01,IT,quantile,0.8,2,13.5715349668578
2024,01,IT,quantile,0.8,3,12.3692001191629
2024,01,IT,quantile,0.8,4,11.1399605272957
2024,01,IT,quantile,0.25,1,14.6067624934833
2024,01,IT,quantile,0.25,2,13.1600506442243
2024,01,IT,quantile,0.25,3,11.853913755865
2024,01,IT,quantile,0.25,4,10.4499096968794
2024,01,IT,quantile,0.75,1,14.85311778506
2024,01,IT,quantile,0.75,2,13.5246378565577
2024,01,IT,quantile,0.75,3,12.3114805987935
2024,01,IT,quantile,0.75,4,11.0658561108215
2024,01,IT,quantile,0.3,1,14.6336206896552
2024,01,IT,quantile,0.3,2,13.2019438444924
2024,01,IT,quantile,0.3,3,11.9009272361659
2024,01,IT,quantile,0.3,4,10.5170551873092
2024,01,IT,quantile,0.7,1,14.8252122588814
2024,01,IT,quantile,0.7,2,13.4868176063156
2024,01,IT,quantile,0.7,3,12.2565539584419
2024,01,IT,quantile,0.7,4,11.0002234304014
2024,01,IT,quantile,0.35,1,14.658430773814
2024,01,IT,quantile,0.35,2,13.2390193267297
2024,01,IT,quantile,0.35,3,11.9493371564758
2024,01,IT,quantile,0.35,4,10.5817569077232
2024,01,IT,quantile,0.65,1,14.8004021747226
2024,01,IT,quantile,0.65,2,13.4495792060773
2024,01,IT,quantile,0.65,3,12.212030796157
2024,01,IT,quantile,0.65,4,10.9369181499963
2024,01,IT,quantile,0.4,1,14.6817047739629
2024,01,IT,quantile,0.4,2,13.2750242049602
2024,01,IT,quantile,0.4,3,11.9940232367617
2024,01,IT,quantile,0.4,4,10.6408728681016
2024,01,IT,quantile,0.6,1,14.7754524465629
2024,01,IT,quantile,0.6,2,13.4160646458628
2024,01,IT,quantile,0.6,3,12.1695091978849
2024,01,IT,quantile,0.6,4,10.876871229612
2024,01,IT,quantile,0.45,1,14.7049787741119
2024,01,IT,quantile,0.45,2,13.3108661651895
2024,01,IT,quantile,0.45,3,12.0377783570418
2024,01,IT,quantile,0.45,4,10.698592388471
2024,01,IT,quantile,0.55,1,14.7522017204141
2024,01,IT,quantile,0.55,2,13.3806881656364
2024,01,IT,quantile,0.55,3,12.1248231175989
2024,01,IT,quantile,0.55,4,10.8209670812542
2024,01,IT,quantile,0.5,1,14.7291837342668
2024,01,IT,quantile,0.5,2,13.344846205407
2024,01,IT,quantile,0.5,3,12.0843263573397
2024,01,IT,quantile,0.5,4,10.7607339688687
