orizzonte,luogo,tipo_valore,id_valore,valore,anno,settimana,target
1,IT,quantile,0.01,13.7993314682737,2025,01,ILI
2,IT,quantile,0.01,16.2105879263707,2025,01,ILI
3,IT,quantile,0.01,19.0388050352283,2025,01,ILI
4,IT,quantile,0.01,21.849921678744,2025,01,ILI
1,IT,quantile,0.99,14.8886133741818,2025,01,ILI
2,IT,quantile,0.99,18.492987424907,2025,01,ILI
3,IT,quantile,0.99,22.9006940115494,2025,01,ILI
4,IT,quantile,0.99,28.1690346175193,2025,01,ILI
1,IT,quantile,0.025,13.8832267059693,2025,01,ILI
2,IT,quantile,0.025,16.3793192950611,2025,01,ILI
3,IT,quantile,0.025,19.3352058912466,2025,01,ILI
4,IT,quantile,0.025,22.2914277482628,2025,01,ILI
1,IT,quantile,0.975,14.802522718788,2025,01,ILI
2,IT,quantile,0.975,18.2767441890646,2025,01,ILI
3,IT,quantile,0.975,22.5740958880584,2025,01,ILI
4,IT,quantile,0.975,27.668200358794,2025,01,ILI
1,IT,quantile,0.05,13.9481483436168,2025,01,ILI
2,IT,quantile,0.05,16.5293971837225,2025,01,ILI
3,IT,quantile,0.05,19.561041912795,2025,01,ILI
4,IT,quantile,0.05,22.710525416448,2025,01,ILI
1,IT,quantile,0.95,14.7281380738205,2025,01,ILI
2,IT,quantile,0.95,18.1105737805266,2025,01,ILI
3,IT,quantile,0.95,22.3180323174137,2025,01,ILI
4,IT,quantile,0.95,27.1629406571026,2025,01,ILI
1,IT,quantile,0.1,14.0354891974634,2025,01,ILI
2,IT,quantile,0.1,16.6816704900821,2025,01,ILI
3,IT,quantile,0.1,19.8470085865706,2025,01,ILI
4,IT,quantile,0.1,23.1737044764459,2025,01,ILI
1,IT,quantile,0.9,14.6373148332802,2025,01,ILI
2,IT,quantile,0.9,17.9337290997317,2025,01,ILI
3,IT,quantile,0.9,21.9707020967429,2025,01,ILI
4,IT,quantile,0.9,26.6370570068865,2025,01,ILI
1,IT,quantile,0.15,14.0891093006546,2025,01,ILI
2,IT,quantile,0.15,16.7930636048196,2025,01,ILI
3,IT,quantile,0.15,20.0403783818625,2025,01,ILI
4,IT,quantile,0.15,23.452684747103,2025,01,ILI
1,IT,quantile,0.85,14.5758431377299,2025,01,ILI
2,IT,quantile,0.85,17.7978078700209,2025,01,ILI
3,IT,quantile,0.85,21.7483268321572,2025,01,ILI
4,IT,quantile,0.85,26.2935985080677,2025,01,ILI
1,IT,quantile,0.2,14.1332123221982,2025,01,ILI
2,IT,quantile,0.2,16.8862444860408,2025,01,ILI
3,IT,quantile,0.2,20.1895370069557,2025,01,ILI
4,IT,quantile,0.2,23.6806621120221,2025,01,ILI
1,IT,quantile,0.8,14.5234991886688,2025,01,ILI
2,IT,quantile,0.8,17.6962346531651,2025,01,ILI
3,IT,quantile,0.8,21.5668317591936,2025,01,ILI
4,IT,quantile,0.8,25.9889870061554,2025,01,ILI
1,IT,quantile,0.25,14.1687715999901,2025,01,ILI
2,IT,quantile,0.25,16.9675506449337,2025,01,ILI
3,IT,quantile,0.25,20.3309738180758,2025,01,ILI
4,IT,quantile,0.25,23.9050705713234,2025,01,ILI
1,IT,quantile,0.75,14.4820782537713,2025,01,ILI
2,IT,quantile,0.75,17.6069254937959,2025,01,ILI
3,IT,quantile,0.75,21.4356041811135,2025,01,ILI
4,IT,quantile,0.75,25.7496540324524,2025,01,ILI
1,IT,quantile,0.3,14.201648791136,2025,01,ILI
2,IT,quantile,0.3,17.0371767490774,2025,01,ILI
3,IT,quantile,0.3,20.4503483035586,2025,01,ILI
4,IT,quantile,0.3,24.1070706292911,2025,01,ILI
1,IT,quantile,0.7,14.4466271246344,2025,01,ILI
2,IT,quantile,0.7,17.5399814762984,2025,01,ILI
3,IT,quantile,0.7,21.3072749869897,2025,01,ILI
4,IT,quantile,0.7,25.5342868007162,2025,01,ILI
1,IT,quantile,0.35,14.2339419795443,2025,01,ILI
2,IT,quantile,0.35,17.1017631258941,2025,01,ILI
3,IT,quantile,0.35,20.5659808455754,2025,01,ILI
4,IT,quantile,0.35,24.2972392243925,2025,01,ILI
1,IT,quantile,0.65,14.4131875604821,2025,01,ILI
2,IT,quantile,0.65,17.4691873666797,2025,01,ILI
3,IT,quantile,0.65,21.1872083501144,2025,01,ILI
4,IT,quantile,0.65,25.3413928595067,2025,01,ILI
1,IT,quantile,0.4,14.2620390001354,2025,01,ILI
2,IT,quantile,0.4,17.1682096595783,2025,01,ILI
3,IT,quantile,0.4,20.6653045704054,2025,01,ILI
4,IT,quantile,0.4,24.4892679763613,2025,01,ILI
1,IT,quantile,0.6,14.3833385316787,2025,01,ILI
2,IT,quantile,0.6,17.4050119547523,2025,01,ILI
3,IT,quantile,0.6,21.0850943899832,2025,01,ILI
4,IT,quantile,0.6,25.1702584277002,2025,01,ILI
1,IT,quantile,0.45,14.2888382368655,2025,01,ILI
2,IT,quantile,0.45,17.2287512766949,2025,01,ILI
3,IT,quantile,0.45,20.7643471087322,2025,01,ILI
4,IT,quantile,0.45,24.6520749617262,2025,01,ILI
1,IT,quantile,0.55,14.3513265297735,2025,01,ILI
2,IT,quantile,0.55,17.3427183294234,2025,01,ILI
3,IT,quantile,0.55,20.9756046915752,2025,01,ILI
4,IT,quantile,0.55,25.008251742383,2025,01,ILI
1,IT,quantile,0.5,14.3206123117294,2025,01,ILI
2,IT,quantile,0.5,17.2834528664368,2025,01,ILI
3,IT,quantile,0.5,20.869662269054,2025,01,ILI
4,IT,quantile,0.5,24.8237933962701,2025,01,ILI
