"orizzonte","luogo","tipo_valore","id_valore","valore","anno","settimana","target"
1,"IT","quantile","0.01",6.25782648994268,"2025",11,"ILI"
2,"IT","quantile","0.01",4.29947505480959,"2025",11,"ILI"
3,"IT","quantile","0.01",2.63228879296219,"2025",11,"ILI"
4,"IT","quantile","0.01",1.4360994563998,"2025",11,"ILI"
1,"IT","quantile","0.025",6.31622212567929,"2025",11,"ILI"
2,"IT","quantile","0.025",4.37888488431794,"2025",11,"ILI"
3,"IT","quantile","0.025",2.71378890766528,"2025",11,"ILI"
4,"IT","quantile","0.025",1.49744249930044,"2025",11,"ILI"
1,"IT","quantile","0.05",6.38093693515032,"2025",11,"ILI"
2,"IT","quantile","0.05",4.45661408251396,"2025",11,"ILI"
3,"IT","quantile","0.05",2.78982697060324,"2025",11,"ILI"
4,"IT","quantile","0.05",1.5579242186535,"2025",11,"ILI"
1,"IT","quantile","0.1",6.46664913207997,"2025",11,"ILI"
2,"IT","quantile","0.1",4.58518237790844,"2025",11,"ILI"
3,"IT","quantile","0.1",2.91627346896588,"2025",11,"ILI"
4,"IT","quantile","0.1",1.6637829834399,"2025",11,"ILI"
1,"IT","quantile","0.15",6.53633230786813,"2025",11,"ILI"
2,"IT","quantile","0.15",4.73097714425447,"2025",11,"ILI"
3,"IT","quantile","0.15",3.08984066774843,"2025",11,"ILI"
4,"IT","quantile","0.15",1.82630003134377,"2025",11,"ILI"
1,"IT","quantile","0.2",6.5968980587868,"2025",11,"ILI"
2,"IT","quantile","0.2",5.06836388020796,"2025",11,"ILI"
3,"IT","quantile","0.2",3.74562300582591,"2025",11,"ILI"
4,"IT","quantile","0.2",2.64438933841108,"2025",11,"ILI"
1,"IT","quantile","0.25",6.64227510422015,"2025",11,"ILI"
2,"IT","quantile","0.25",5.2855854773287,"2025",11,"ILI"
3,"IT","quantile","0.25",4.01628867867926,"2025",11,"ILI"
4,"IT","quantile","0.25",2.92093722085764,"2025",11,"ILI"
1,"IT","quantile","0.3",6.6813497822322,"2025",11,"ILI"
2,"IT","quantile","0.3",5.43390119064325,"2025",11,"ILI"
3,"IT","quantile","0.3",4.39106946133245,"2025",11,"ILI"
4,"IT","quantile","0.3",3.52835939292236,"2025",11,"ILI"
1,"IT","quantile","0.35",6.71496240847912,"2025",11,"ILI"
2,"IT","quantile","0.35",5.52003354540099,"2025",11,"ILI"
3,"IT","quantile","0.35",4.53713733026674,"2025",11,"ILI"
4,"IT","quantile","0.35",3.72595961947146,"2025",11,"ILI"
1,"IT","quantile","0.4",6.74269282513283,"2025",11,"ILI"
2,"IT","quantile","0.4",5.57700694688953,"2025",11,"ILI"
3,"IT","quantile","0.4",4.61543374153067,"2025",11,"ILI"
4,"IT","quantile","0.4",3.82091528861902,"2025",11,"ILI"
1,"IT","quantile","0.45",6.76981401293582,"2025",11,"ILI"
2,"IT","quantile","0.45",5.62381252893837,"2025",11,"ILI"
3,"IT","quantile","0.45",4.67635662660322,"2025",11,"ILI"
4,"IT","quantile","0.45",3.89005225923066,"2025",11,"ILI"
1,"IT","quantile","0.5",6.79311176450322,"2025",11,"ILI"
2,"IT","quantile","0.5",5.66540815391894,"2025",11,"ILI"
3,"IT","quantile","0.5",4.72887635511404,"2025",11,"ILI"
4,"IT","quantile","0.5",3.94696263704498,"2025",11,"ILI"
1,"IT","quantile","0.55",6.81664060287607,"2025",11,"ILI"
2,"IT","quantile","0.55",5.70280220061864,"2025",11,"ILI"
3,"IT","quantile","0.55",4.77299292706312,"2025",11,"ILI"
4,"IT","quantile","0.55",3.9931799981345,"2025",11,"ILI"
1,"IT","quantile","0.6",6.83932912559274,"2025",11,"ILI"
2,"IT","quantile","0.6",5.73557451120939,"2025",11,"ILI"
3,"IT","quantile","0.6",4.81206760507517,"2025",11,"ILI"
4,"IT","quantile","0.6",4.03897720139593,"2025",11,"ILI"
1,"IT","quantile","0.65",6.86201764830941,"2025",11,"ILI"
2,"IT","quantile","0.65",5.77086776876866,"2025",11,"ILI"
3,"IT","quantile","0.65",4.85072212525913,"2025",11,"ILI"
4,"IT","quantile","0.65",4.08099298420459,"2025",11,"ILI"
1,"IT","quantile","0.7",6.88470617102608,"2025",11,"ILI"
2,"IT","quantile","0.7",5.80616102632793,"2025",11,"ILI"
3,"IT","quantile","0.7",4.89063711892735,"2025",11,"ILI"
4,"IT","quantile","0.7",4.12300876701324,"2025",11,"ILI"
1,"IT","quantile","0.75",6.90865516722702,"2025",11,"ILI"
2,"IT","quantile","0.75",5.8414542838872,"2025",11,"ILI"
3,"IT","quantile","0.75",4.93391337522027,"2025",11,"ILI"
4,"IT","quantile","0.75",4.16670518113424,"2025",11,"ILI"
1,"IT","quantile","0.8",6.9342847947403,"2025",11,"ILI"
2,"IT","quantile","0.8",5.87380643664986,"2025",11,"ILI"
3,"IT","quantile","0.8",4.97592915802892,"2025",11,"ILI"
4,"IT","quantile","0.8",4.21502333136419,"2025",11,"ILI"
1,"IT","quantile","0.85",6.96249839289631,"2025",11,"ILI"
2,"IT","quantile","0.85",5.91372143031808,"2025",11,"ILI"
3,"IT","quantile","0.85",5.0234069926027,"2025",11,"ILI"
4,"IT","quantile","0.85",4.26838337553118,"2025",11,"ILI"
1,"IT","quantile","0.9",6.99520767981284,"2025",11,"ILI"
2,"IT","quantile","0.9",5.96287989620421,"2025",11,"ILI"
3,"IT","quantile","0.9",5.08185094648954,"2025",11,"ILI"
4,"IT","quantile","0.9",4.33266752322842,"2025",11,"ILI"
1,"IT","quantile","0.95",7.04184519873045,"2025",11,"ILI"
2,"IT","quantile","0.95",6.03220593783849,"2025",11,"ILI"
3,"IT","quantile","0.95",5.160798602387,"2025",11,"ILI"
4,"IT","quantile","0.95",4.41669908884573,"2025",11,"ILI"
1,"IT","quantile","0.975",7.0838609815391,"2025",11,"ILI"
2,"IT","quantile","0.975",6.08557648595118,"2025",11,"ILI"
3,"IT","quantile","0.975",5.22509325402994,"2025",11,"ILI"
4,"IT","quantile","0.975",4.48855658139423,"2025",11,"ILI"
1,"IT","quantile","0.99",7.12587676434776,"2025",11,"ILI"
2,"IT","quantile","0.99",6.14396792010951,"2025",11,"ILI"
3,"IT","quantile","0.99",5.29861877315595,"2025",11,"ILI"
4,"IT","quantile","0.99",4.56417868808239,"2025",11,"ILI"
